user_id,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,tweets_in_dataset_bin
21797658,laurameckler,"Meckler, Laura",Wall Street Journal / Dow Jones,Immigration & Demographics ,F,8561,598,2621,Tue Feb 24 21:06:37 +0000 2009,True,False,19.0,0.0,3.0,11.0,33.0,Bottom 90%
189129306,kristinapet,"Peterson, Kristina",Wall Street Journal / Dow Jones,Congressional Reporter,F,5642,1234,4146,Fri Sep 10 13:20:18 +0000 2010,True,False,74.0,4.0,6.0,145.0,229.0,Bottom 90%
24106779,sarahportlock,"Portlock, Sarah",Wall Street Journal / Dow Jones,Day Editor,F,4842,1470,2565,Fri Mar 13 02:20:39 +0000 2009,True,False,0.0,0.0,0.0,0.0,0.0,
376234071,louiseradnofsky,"Radnofsky, Louise",Wall Street Journal / Dow Jones,White House & Health Policy Reporter,F,9937,2441,3441,Mon Sep 19 14:54:36 +0000 2011,True,False,94.0,0.0,2.0,167.0,263.0,Bottom 90%
112597035,felschwartz,"Schwartz, Felicia",Wall Street Journal / Dow Jones,Foreign Affairs Reporter,F,4626,3228,4725,Tue Feb 09 02:22:03 +0000 2010,True,False,140.0,22.0,21.0,115.0,298.0,Bottom 90%
9484732,amacker,"Ackerman, Andrew",Wall Street Journal / Dow Jones,Financial Regulatory Policy Reporter,M,4884,1448,15220,Tue Oct 16 19:44:30 +0000 2007,True,False,130.0,11.0,30.0,95.0,266.0,Bottom 90%
90486469,andersonmh,"Anderson, Mark",Wall Street Journal / Dow Jones,"Editor, Financial Regulation",M,377,401,448,Mon Nov 16 21:17:48 +0000 2009,False,False,1.0,0.0,0.0,1.0,2.0,Bottom 90%
30970039,devlinbarrett,"Barrett, Devlin",Wall Street Journal / Dow Jones,National Security Reporter,M,15730,1078,6879,Mon Apr 13 21:51:57 +0000 2009,True,False,123.0,46.0,69.0,137.0,375.0,Bottom 90%
80928773,jessbravin,"Bravin, Jess",Wall Street Journal / Dow Jones,Supreme Court Reporter,M,15245,2224,5556,Thu Oct 08 19:56:42 +0000 2009,True,False,40.0,93.0,16.0,57.0,206.0,Bottom 90%
588554500,tomburtonwsj,"Burton, Thomas",Wall Street Journal / Dow Jones,"Staff Reporter, Medicine",M,4658,1047,3382,Wed May 23 20:17:44 +0000 2012,True,False,188.0,4.0,1.0,27.0,220.0,Bottom 90%
232437461,bobdavis187,"Davis, Robert",Wall Street Journal / Dow Jones,Senior Editor,M,3528,844,3149,Fri Dec 31 04:15:37 +0000 2010,True,False,42.0,12.0,14.0,49.0,117.0,Bottom 90%
6325812,dannydougherty,"Dougherty, Danny",Wall Street Journal / Dow Jones,Data Reporter,M,410,249,1750,Fri May 25 20:24:06 +0000 2007,False,False,0.0,0.0,0.0,0.0,0.0,
301077237,gedfields,"Fields, Gary",Wall Street Journal / Dow Jones,Criminal Justice & Mental Health Reporter,M,1039,309,123,Wed May 18 20:54:53 +0000 2011,False,False,0.0,0.0,0.0,0.0,0.0,
17178161,jamesvgrimaldi,"Grimaldi, James",Wall Street Journal / Dow Jones,Investigative Reporter,M,4849,1002,6953,Wed Nov 05 02:47:26 +0000 2008,True,False,181.0,1.0,12.0,2.0,196.0,Bottom 90%
844158102,brkend,"Kendall, Brent",Wall Street Journal / Dow Jones,Legal Affairs Reporter,M,4330,593,2598,Mon Sep 24 19:33:20 +0000 2012,True,False,24.0,3.0,4.0,54.0,85.0,Bottom 90%
28332786,benleubsdorf,"Leubsdorf, Ben",Wall Street Journal / Dow Jones,Economy Reporter,M,8913,626,20130,Thu Apr 02 13:02:40 +0000 2009,True,False,97.0,9.0,88.0,82.0,276.0,Bottom 90%
17162499,glubold,"Lubold, Gordon",Wall Street Journal / Dow Jones,Pentagon Reporter,M,7825,829,2349,Tue Nov 04 17:46:49 +0000 2008,True,False,37.0,16.0,0.0,29.0,82.0,Bottom 90%
55650547,brian_mcgill,"McGill, Brian",Wall Street Journal / Dow Jones,Multimedia Editor,M,1150,412,5375,Fri Jul 10 20:04:31 +0000 2009,True,False,21.0,2.0,12.0,26.0,61.0,Bottom 90%
82116947,johndmckinnon,"McKinnon, John",Wall Street Journal / Dow Jones,High Tech Policy Reporter,M,1548,507,397,Tue Oct 13 15:13:26 +0000 2009,False,False,15.0,0.0,0.0,0.0,15.0,Bottom 90%
15887713,davidamichaels,"Michaels, David",Wall Street Journal / Dow Jones,Financial Regulation Reporter,M,2650,1215,3805,Mon Aug 18 02:41:42 +0000 2008,False,False,25.0,0.0,19.0,9.0,53.0,Bottom 90%
382232114,ericmorath,"Morath, Eric",Wall Street Journal / Dow Jones,Economy Reporter,M,4671,1106,3717,Thu Sep 29 18:20:25 +0000 2011,True,False,24.0,0.0,1.0,17.0,42.0,Bottom 90%
35754345,danielnasaw,"Nasaw, Daniel",Wall Street Journal / Dow Jones,"Editor, Washington Bureua",M,2669,1185,8071,Mon Apr 27 14:29:18 +0000 2009,True,False,52.0,19.0,8.0,36.0,115.0,Bottom 90%
485018010,peterwsj,"Nicholas, Peter",Wall Street Journal / Dow Jones,Staff Writer,M,6252,214,6089,Mon Feb 06 18:57:08 +0000 2012,False,False,87.0,0.0,15.0,29.0,131.0,Bottom 90%
100860790,dionnissenbaum,"Nissenbaum, Dion",Wall Street Journal / Dow Jones,Washington Reporter,M,14959,2146,10497,Thu Dec 31 23:09:34 +0000 2009,True,False,117.0,19.0,9.0,215.0,360.0,Bottom 90%
19693661,paulpage,"Page, Paul",Wall Street Journal / Dow Jones,"Deputy Editor, WSJ Logistics Reporter",M,5227,531,26762,Thu Jan 29 03:25:43 +0000 2009,True,False,351.0,35.0,43.0,228.0,657.0,Bottom 90%
115718513,damianpaletta,"Paletta, Damian",Wall Street Journal / Dow Jones,White House Economic Policy Reporter,M,11831,1047,6698,Fri Feb 19 17:32:49 +0000 2010,True,False,57.0,35.0,7.0,169.0,268.0,Bottom 90%
2240941795,mphillipswsj,"Phillips, Michael",Wall Street Journal / Dow Jones,Veterans Reporter,M,3124,362,1213,Wed Dec 11 15:20:57 +0000 2013,True,False,11.0,0.0,1.0,50.0,62.0,Bottom 90%
8834412,mtthwrose,"Rose, Matthew",Wall Street Journal / Dow Jones,Enterprise Editor,M,3680,965,5832,Wed Sep 12 14:48:33 +0000 2007,True,False,39.0,6.0,4.0,7.0,56.0,Bottom 90%
20760831,jeffsparshott,"Sparshott, Jeffrey",Wall Street Journal / Dow Jones,Reporter,M,4104,1055,6730,Fri Feb 13 10:17:09 +0000 2009,True,False,62.0,4.0,25.0,71.0,162.0,Bottom 90%
85423396,iantalley,"Talley, Ian",Wall Street Journal / Dow Jones,Intenational Finance Reportert,M,7424,816,7698,Mon Oct 26 21:39:24 +0000 2009,True,False,77.0,3.0,31.0,72.0,183.0,Bottom 90%
16125224,byrontau,"Tau, Byron",Wall Street Journal / Dow Jones,Congress & Politics Reporter,M,38286,2505,57116,Thu Sep 04 04:34:23 +0000 2008,True,False,170.0,63.0,140.0,100.0,473.0,Bottom 90%
59603406,nicktimiraos,"Timiraos, Nick",Wall Street Journal / Dow Jones,National Economics Reporter,M,49842,319,33707,Thu Jul 23 22:06:04 +0000 2009,True,False,279.0,72.0,140.0,337.0,828.0,Middle 9%
39564433,ryanjtracy,"Tracy, Ryan",Wall Street Journal / Dow Jones,"Reporter, WSJ Financial Regulation",M,3523,741,4555,Tue May 12 18:43:42 +0000 2009,True,False,37.0,27.0,7.0,48.0,119.0,Bottom 90%
21138770,aaronzitner,"Zitner, Aaron",Wall Street Journal / Dow Jones,National Politics Editor,M,3250,598,3224,Tue Feb 17 22:26:16 +0000 2009,True,False,41.0,19.0,4.0,22.0,86.0,Bottom 90%
2342371519,taracopp,"Copp, Tara",Washington Examiner,Pentagon Correspondent,F,3557,1080,4271,Thu Feb 13 18:01:19 +0000 2014,True,False,167.0,9.0,27.0,50.0,253.0,Bottom 90%
21333396,susancrabtree,"Crabtree, Susan",Washington Examiner,Chief Congressional Correspondent,F,4952,3221,10444,Thu Feb 19 20:05:39 +0000 2009,True,False,109.0,17.0,23.0,82.0,231.0,Bottom 90%
204599219,pw_cunningham,"Cunningham, Paige",Washington Examiner,Senior Health Reporter,F,6727,752,4037,Tue Oct 19 01:52:44 +0000 2010,True,False,125.0,34.0,5.0,1.0,165.0,Bottom 90%
173925279,susanferrechio,"Ferrechio, Susan",Washington Examiner,Chief Congressional Correspondent,F,6266,1671,5581,Mon Aug 02 18:07:14 +0000 2010,True,False,71.0,39.0,51.0,111.0,272.0,Bottom 90%
14081659,jacqklimas,"Klimas, Jacqueline",Washington Examiner,Defense Reporter,F,4185,1016,13441,Wed Mar 05 04:19:36 +0000 2008,True,False,100.0,14.0,12.0,89.0,215.0,Bottom 90%
370491805,sarahcwestwood,"Westwood, Sarah",Washington Examiner,White House Correspondent,F,13214,516,8328,Fri Sep 09 03:32:34 +0000 2011,True,False,170.0,11.0,11.0,75.0,267.0,Bottom 90%
234540332,michaelbarone,"Barone, Michael",Washington Examiner,Senior Political Analyst ,M,33121,19,1221,Wed Jan 05 22:32:30 +0000 2011,True,False,38.0,0.0,1.0,0.0,39.0,Bottom 90%
18029328,secretsbedard,"Bedard, Paul",Washington Examiner,Washington Secrets Writer,M,13595,4416,22340,Wed Dec 10 20:24:36 +0000 2008,True,False,431.0,48.0,14.0,172.0,665.0,Bottom 90%
16068266,tpcarney,"Carney, Timothy",Washington Examiner,Commentary Editor,M,40515,1089,60593,Sun Aug 31 17:01:56 +0000 2008,False,False,246.0,152.0,334.0,167.0,899.0,Middle 9%
104299137,davidmdrucker,"Drucker, David",Washington Examiner,Senior Political Correspondent,M,32966,2475,101229,Tue Jan 12 22:56:50 +0000 2010,True,False,611.0,1122.0,517.0,934.0,3184.0,Top 1%
463028527,seanghiggins,"Higgins, Sean",Washington Examiner,Senior Writer,M,1695,851,18577,Fri Jan 13 16:55:56 +0000 2012,True,False,8.0,0.0,8.0,16.0,32.0,Bottom 90%
126334018,rking_19,"King, Robert",Washington Examiner,Healthcare Reporter,M,596,377,5577,Thu Mar 25 14:37:18 +0000 2010,False,False,98.0,63.0,76.0,191.0,428.0,Bottom 90%
20378448,philipaklein,"Klein, Philip",Washington Examiner,Managing Editor,M,35666,715,47281,Sun Feb 08 17:18:23 +0000 2009,True,False,159.0,222.0,167.0,186.0,734.0,Middle 9%
17124559,josephlawler,"Lawler, Joseph",Washington Examiner,Economics Reporter,M,2709,946,17209,Mon Nov 03 02:53:53 +0000 2008,True,False,85.0,38.0,89.0,61.0,273.0,Bottom 90%
2585044381,lovelaceryand,"Lovelace, Ryan",Washington Examiner,Politics Reporter,M,1279,612,3945,Tue Jun 24 03:35:17 +0000 2014,False,False,29.0,3.0,14.0,75.0,121.0,Bottom 90%
20957491,alexpappas,"Pappas, Alex",Washington Examiner,Breaking News Editor,M,19930,5951,2593,Mon Feb 16 02:49:04 +0000 2009,True,False,196.0,21.0,14.0,169.0,400.0,Bottom 90%
519607649,johndsiciliano,"Siciliano, John",Washington Examiner,Energy & Environment Correspondent,M,635,1679,3965,Fri Mar 09 16:14:18 +0000 2012,False,False,60.0,26.0,2.0,46.0,134.0,Bottom 90%
47739450,byronyork,"York, Byron",Washington Examiner,Chief Political Correspondent,M,206814,1092,35649,Tue Jun 16 20:38:05 +0000 2009,True,False,495.0,93.0,3.0,23.0,614.0,Bottom 90%
9864112,loriara,"Aratani, Lori",Washington Post,"Reporter, Transportation & Development",F,3322,1296,25246,Thu Nov 01 21:11:02 +0000 2007,False,False,576.0,34.0,13.0,339.0,962.0,Middle 9%
46447090,karoun,"Demirjian, Karoun",Washington Post,National Security & Foreign Policy Reporter,F,7487,1915,14711,Thu Jun 11 18:04:29 +0000 2009,False,False,144.0,93.0,16.0,375.0,628.0,Bottom 90%
425998918,karendeyoung1,"DeYoung, Karen",Washington Post,Senior National Security Correspondent,F,2934,16,130,Thu Dec 01 18:19:37 +0000 2011,True,False,0.0,0.0,0.0,0.0,0.0,
118747545,eilperin,"Eilperin, Juliet",Washington Post,White House Bureau Chief,F,19938,519,13536,Mon Mar 01 16:47:13 +0000 2010,True,False,157.0,28.0,48.0,160.0,393.0,Bottom 90%
59868932,marypatflaherty,"Flaherty, Mary Pat",Washington Post,Reporter,F,1800,320,1662,Fri Jul 24 19:43:52 +0000 2009,True,False,23.0,5.0,0.0,9.0,37.0,Bottom 90%
17423992,suzyji,"Goldenberg, Suzanne",Washington Post,"Economic Policy Reporter, Wonkblog",F,19180,974,12896,Sun Nov 16 16:10:36 +0000 2008,True,False,100.0,28.0,1.0,99.0,228.0,Bottom 90%
292549803,postroz,"Helderman, Rosalind",Washington Post,Political Investigations & Enterprise Reporter,F,18153,1229,5072,Tue May 03 20:48:10 +0000 2011,True,False,118.0,0.0,2.0,22.0,142.0,Bottom 90%
14766917,arelisrhdz,"Hernandez, Arelis",Washington Post,Reporter,F,4428,2010,20479,Wed May 14 00:27:25 +0000 2008,True,False,37.0,6.0,5.0,209.0,257.0,Bottom 90%
103927659,colbyitkowitz,"Itkowitz, Colby",Washington Post,"Lead Anchor, Inspired Life Blog",F,7876,446,11602,Mon Jan 11 18:14:53 +0000 2010,True,False,11.0,9.0,1.0,35.0,56.0,Bottom 90%
61267358,tracyjan,"Jan, Tracy",Washington Post,Race & Economy Reporter,F,5154,2145,7185,Wed Jul 29 18:56:31 +0000 2009,True,False,201.0,52.0,14.0,51.0,318.0,Bottom 90%
272566480,lyndseylayton,"Layton, Lyndsey",Washington Post,D.C. & Virginia Politics Reporter,F,7636,811,2293,Sat Mar 26 19:35:02 +0000 2011,True,False,112.0,2.0,2.0,146.0,262.0,Bottom 90%
54276497,loriamontgomery,"Montgomery, Lori",Washington Post,Deputy National Editor,F,3113,719,8924,Mon Jul 06 17:46:15 +0000 2009,False,False,106.0,35.0,11.0,559.0,711.0,Middle 9%
570158749,cmorellowp,"Morello, Carol",Washington Post,Diplomatic Correspondent,F,2027,68,119,Thu May 03 17:46:39 +0000 2012,False,False,1.0,0.0,0.0,0.0,1.0,Bottom 90%
44986099,amyellisnutt,"Nutt, Amy",Washington Post,National Reporter,F,2025,865,2520,Fri Jun 05 20:23:33 +0000 2009,False,False,7.0,13.0,0.0,25.0,45.0,Bottom 90%
33919343,ashleyrparker,"Parker, Ashley",Washington Post,White House Reporter,F,104285,2308,12181,Tue Apr 21 14:28:57 +0000 2009,True,False,145.0,39.0,9.0,84.0,277.0,Bottom 90%
19554219,sinderbrand,"Sinderbrand, Rebecca",Washington Post,Political Editor,F,19207,2823,18614,Mon Jan 26 20:13:10 +0000 2009,True,False,0.0,1.0,0.0,0.0,1.0,Bottom 90%
82151660,kelsey_snell,"Snell, Kelse",Washington Post,Congress Reporter,F,6528,1088,10266,Tue Oct 13 18:00:27 +0000 2009,True,False,86.0,37.0,77.0,96.0,296.0,Bottom 90%
34014022,vstmartin,"St. Martin, Victoria",Washington Post,Reporter ,F,2883,4942,6899,Tue Apr 21 19:41:05 +0000 2009,True,False,16.0,0.0,2.0,105.0,123.0,Bottom 90%
15826822,rachelweinerwp,"Weiner, Rachel",Washington Post,Northern Virginia Reporter,F,10577,1117,10570,Tue Aug 12 19:32:11 +0000 2008,True,False,29.0,2.0,7.0,108.0,146.0,Bottom 90%
17759597,katiezez,"Zezima, Katherine",Washington Post,Crime Reporter,F,10780,3426,20528,Sun Nov 30 18:37:10 +0000 2008,True,False,14.0,9.0,16.0,62.0,101.0,Bottom 90%
37564255,wpnick,"Anderson, Nick",Washington Post,Higher Education Writer,M,14971,151,2842,Mon May 04 01:54:18 +0000 2009,True,False,57.0,0.0,2.0,3.0,62.0,Bottom 90%
59676104,danbalz,"Balz, Daniel",Washington Post,Political Reporter ,M,87817,1452,3118,Fri Jul 24 03:20:14 +0000 2009,True,False,24.0,9.0,1.0,34.0,68.0,Bottom 90%
262799941,scotusreporter,"Barnes, Robert",Washington Post,Supreme Court Reporter,M,26886,503,3000,Tue Mar 08 19:53:01 +0000 2011,True,False,74.0,18.0,10.0,15.0,117.0,Bottom 90%
232235048,postbaron,"Baron, Martin",Washington Post,Executive Editor,M,52299,541,2119,Thu Dec 30 16:09:00 +0000 2010,True,False,17.0,0.0,0.0,0.0,17.0,Bottom 90%
17553400,nirajc,"Chokshi, Niraj",Washington Post,Reporter,M,7165,2366,3089,Sat Nov 22 05:31:39 +0000 2008,True,False,63.0,36.0,35.0,291.0,425.0,Bottom 90%
280630251,joedavidsonwp,"Davidson, Joe",Washington Post,"Columnist, Federal Insider ",M,3010,279,1257,Mon Apr 11 18:33:06 +0000 2011,True,False,18.0,0.0,0.0,1.0,19.0,Bottom 90%
19351485,byaaroncdavis,"Davis, Aaron",Washington Post,Politics & Government Accountability Reporter,M,6949,983,4427,Thu Jan 22 18:08:17 +0000 2009,True,False,40.0,32.0,31.0,64.0,167.0,Bottom 90%
16753660,mikedebonis,"DeBonis, Mike",Washington Post,Congress Reporter,M,32603,1369,44391,Wed Oct 15 03:23:55 +0000 2008,True,False,88.0,32.0,73.0,97.0,290.0,Bottom 90%
22313347,jdelreal,"DelReal-Perez, Jose",Washington Post,National Correspondent,M,20585,3043,19215,Sun Mar 01 00:22:58 +0000 2009,True,False,152.0,48.0,60.0,108.0,368.0,Bottom 90%
61734492,fahrenthold,"Fahrenthold, David",Washington Post,Political Reporter ,M,419647,3341,25457,Fri Jul 31 09:29:37 +0000 2009,True,False,115.0,142.0,63.0,2333.0,2653.0,Top 1%
18580432,b_fung,"Fung, Brian",Washington Post,Tech Reporter,M,16225,2058,44496,Sat Jan 03 15:15:57 +0000 2009,True,False,267.0,73.0,212.0,92.0,644.0,Bottom 90%
3161681103,hsu_spencer,"Hsu, Spencer",Washington Post,Legal Reporter,M,1409,143,273,Mon Apr 13 01:00:11 +0000 2015,False,False,5.0,1.0,0.0,16.0,22.0,Bottom 90%
997684836,pkcapitol,"Kane, Paul",Washington Post,Congressional Reporter,M,28010,275,21916,Sat Dec 08 18:16:23 +0000 2012,True,False,204.0,130.0,177.0,268.0,779.0,Middle 9%
298137288,mccartneywp,"McCartney, Robert",Washington Post,Senior Regional Correspondent,M,2453,88,2977,Fri May 13 19:42:01 +0000 2011,True,False,87.0,54.0,41.0,62.0,244.0,Bottom 90%
19608273,milbank,"Milbank, Dana",Washington Post,Columnist,M,70213,662,3099,Tue Jan 27 18:55:18 +0000 2009,True,False,108.0,11.0,11.0,9.0,139.0,Bottom 90%
242907470,gregpmiller,"Miller, Gregory",Washington Post,National Security Correspondent,M,41877,863,6051,Tue Jan 25 21:40:14 +0000 2011,True,False,59.0,46.0,1.0,334.0,440.0,Bottom 90%
66460911,dmontyjr,"Montgomery, David",Washington Post,Reporter,M,1560,569,2296,Mon Aug 17 19:38:30 +0000 2009,False,False,19.0,5.0,0.0,38.0,62.0,Bottom 90%
23621827,davidnakamura,"Nakamura, David",Washington Post,White House Reporter,M,26722,983,11755,Tue Mar 10 17:42:56 +0000 2009,True,False,66.0,20.0,16.0,17.0,119.0,Bottom 90%
21331143,robertoharrow,"O’Harrow, Robert",Washington Post,Reporter,M,1004,51,176,Thu Feb 19 19:38:37 +0000 2009,False,False,6.0,1.0,0.0,9.0,16.0,Bottom 90%
16930125,edatpost,"O’Keefe, Edward",Washington Post,Congress Reporter,M,55255,16261,41379,Thu Oct 23 16:47:50 +0000 2008,True,False,685.0,112.0,16.0,398.0,1211.0,Middle 9%
154084426,stevenoverly,"Overly, Steven",Washington Post,Automotive Innovation Reporter,M,4153,428,5158,Thu Jun 10 09:44:58 +0000 2010,True,False,121.0,26.0,5.0,43.0,195.0,Bottom 90%
59031230,eugene_robinson,"Robinson, Eugene",Washington Post,Columnist,M,259203,981,1473,Wed Jul 22 04:11:45 +0000 2009,True,False,50.0,0.0,1.0,1.0,52.0,Bottom 90%
15766082,joshrogin,"Rogin, Josh",Washington Post,Columnist,M,178093,9293,34688,Thu Aug 07 17:17:22 +0000 2008,True,False,352.0,49.0,52.0,348.0,801.0,Middle 9%
169586280,waposean,"Sullivan, Sean",Washington Post,Congressional Reporter,M,21126,1892,14025,Thu Jul 22 18:03:05 +0000 2010,True,False,170.0,8.0,0.0,76.0,254.0,Bottom 90%
330400536,jobywarrick,"Warrick, Joby",Washington Post,National Security Reporter,M,6611,426,107,Wed Jul 06 15:24:51 +0000 2011,True,False,3.0,3.0,0.0,1.0,7.0,Bottom 90%
13524182,daveweigel,"Weigel, David",Washington Post,Political Reporter,M,318915,10169,166821,Fri Feb 15 17:58:23 +0000 2008,True,False,712.0,784.0,242.0,2155.0,3893.0,Top 1%
993972252,craigmwhitlock,"Whitlock, Craig",Washington Post,Investigative Reporter,M,7515,371,5265,Thu Dec 06 22:59:00 +0000 2012,True,False,62.0,25.0,6.0,87.0,180.0,Bottom 90%
102789488,postscottwilson,"Wilson, Scott",Washington Post,National editor,M,13380,1111,3825,Thu Jan 07 21:00:46 +0000 2010,True,False,42.0,41.0,0.0,38.0,121.0,Bottom 90%
1969426021,realbobwoodward,"Woodward, Bob",Washington Post,Associate Editor,M,32176,677,74,Fri Oct 18 18:53:59 +0000 2013,True,False,0.0,0.0,0.0,0.0,0.0,
23332846,mattzap,"Zapotosky, Matt",Washington Post,Reporter,M,56596,1134,6509,Sun Mar 08 17:57:00 +0000 2009,True,False,127.0,34.0,304.0,66.0,531.0,Bottom 90%
15051061,anobledc,"Noble, Andrea",Washington Times,Law Enforcement & Crime Reporter,F,2462,994,8901,Sun Jun 08 22:58:31 +0000 2008,False,False,193.0,44.0,57.0,70.0,364.0,Bottom 90%
119737639,kellyriddell,"Sadler, Kelly",Washington Times,Deputy Opinion Editor,F,7936,659,7734,Thu Mar 04 14:02:55 +0000 2010,False,False,1.0,1.0,0.0,88.0,90.0,Bottom 90%
22022769,daveboyer,"Boyer, David",Washington Times,White House Reporter,M,1293,854,1197,Thu Feb 26 15:45:23 +0000 2009,False,False,17.0,0.0,5.0,1.0,23.0,Bottom 90%
351133674,tomhowelljr,"Howell, Thomas",Washington Times,Capitol Hill & Health Care Reporter,M,1360,1943,2846,Mon Aug 08 20:53:32 +0000 2011,False,False,4.0,0.0,1.0,4.0,9.0,Bottom 90%
318999759,sethmclaughlin1,"McLaughlin, Seth",Washington Times,Political Reporter ,M,1042,1396,1865,Fri Jun 17 12:03:20 +0000 2011,False,False,11.0,0.0,0.0,0.0,11.0,Bottom 90%
139790901,samillertimes,"Miller, S.A.",Washington Times,White House Reporter,M,519,746,881,Mon May 03 17:58:56 +0000 2010,False,False,47.0,0.0,1.0,8.0,56.0,Bottom 90%
15281779,dsherfinski,"Sherfinski, David",Washington Times,Political Reporter,M,1445,729,4558,Mon Jun 30 19:52:45 +0000 2008,False,False,0.0,0.0,1.0,2.0,3.0,Bottom 90%
43453733,guyjtaylor,"Taylor, Guy",Washington Times,National Security & Foreign Policy Reporter,M,343,189,473,Sat May 30 01:32:13 +0000 2009,False,False,16.0,0.0,0.0,2.0,18.0,Bottom 90%
1444627322,cwetzwashtms,"Wetzstein, Cheryl",Washington Times,Special Sections Manager,M,444,416,6108,Mon May 20 19:48:00 +0000 2013,False,False,326.0,0.0,0.0,1.0,327.0,Bottom 90%
26860506,keithkoffler,"Koffler, Keith",White House Dossier,Editor,M,14215,7441,12092,Thu Mar 26 21:44:54 +0000 2009,False,False,166.0,2.0,0.0,5.0,173.0,Bottom 90%
11771512,oknox,"Knox, Olivier",Yahoo News,Chief Washington Correspondent,M,43080,2313,93714,Wed Jan 02 20:58:16 +0000 2008,True,False,333.0,580.0,536.0,363.0,1812.0,Middle 9%
221255986,sandhya__k,"Kambhampati, Sandhya",,Freelance Reporter,F,2632,742,7736,Tue Nov 30 04:37:53 +0000 2010,False,False,11.0,1.0,108.0,72.0,192.0,Bottom 90%
112890747,mctaguej,"McTague, James",,Freelance Reporter,M,1376,725,33794,Wed Feb 10 01:32:54 +0000 2010,False,False,250.0,0.0,66.0,43.0,359.0,Bottom 90%
889744470,jonathonshacat,"Shacat, Jonathon D.",,Freelance Reporter,M,610,1174,1231,Thu Oct 18 21:18:14 +0000 2012,False,False,0.0,0.0,0.0,0.0,0.0,
12988312,hamrickisms,"Hamrick, Mark",Bankrate,Senior Economic Analyst & Washington Bureau Chief,M,5375,5853,27356,Sat Feb 02 19:36:45 +0000 2008,True,False,176.0,262.0,0.0,257.0,695.0,Bottom 90%
41524135,lladkins,"Adkins, Lenore T.",Bloomberg BNA,"Reporter, Big Law Business",F,1810,2577,28146,Thu May 21 03:51:21 +0000 2009,True,False,66.0,2.0,4.0,145.0,217.0,Bottom 90%
48807855,ryanbbeene,"Beene, Ryan",Bloomberg News,Automotive & Transportation Reporter,M,1247,351,1689,Fri Jun 19 19:50:20 +0000 2009,False,False,7.0,1.0,0.0,23.0,31.0,Bottom 90%
16809083,pbasken,"Basken, Paul A.",Chronicle of Higher Education,Science Policy Reporter,M,702,56,264,Thu Oct 16 15:58:03 +0000 2008,False,False,10.0,0.0,2.0,0.0,12.0,Bottom 90%
46941602,goldiestandard,"Blumenstyk, Goldie",Chronicle of Higher Education,Business Reporter,F,7403,1171,6511,Sat Jun 13 18:57:35 +0000 2009,True,False,55.0,63.0,25.0,55.0,198.0,Bottom 90%
334083007,kfieldche,"Field, Kelly Elizabeth",Chronicle of Higher Education,Federal Higher Education Policy Reporter,F,1407,152,102,Tue Jul 12 15:10:12 +0000 2011,True,False,1.0,0.0,1.0,0.0,2.0,Bottom 90%
22057964,karinfischer,"Fischer, Karin",Chronicle of Higher Education,International Reporter,F,4933,246,7206,Thu Feb 26 20:36:15 +0000 2009,True,False,84.0,23.0,33.0,31.0,171.0,Bottom 90%
707432388,becksup,"Supiano, Beckie",Chronicle of Higher Education,College Affordability Reporter,F,3785,1072,2611,Fri Jul 20 16:36:19 +0000 2012,True,False,5.0,0.0,2.0,10.0,17.0,Bottom 90%
26274572,dontroop,"Troop, Donald P.",Chronicle of Higher Education,Articles Editor,M,608,998,421,Tue Mar 24 17:02:05 +0000 2009,False,False,0.0,0.0,0.0,0.0,0.0,
246552744,bymeganoneil,"O’Neil, Megan",Chronicle of Philanthropy,Reporter,F,2757,1135,10332,Thu Feb 03 00:30:14 +0000 2011,False,False,33.0,15.0,43.0,223.0,314.0,Bottom 90%
2657143946,charliecookdc,"Cook, Jr., Charles E.",Cook Political Report,Editor & Publisher,M,12976,705,176,Fri Jul 18 16:44:33 +0000 2014,True,False,6.0,0.0,1.0,0.0,7.0,Bottom 90%
52112689,jennifereduffy,"Duffy, Jennifer",Cook Political Report,Senior Editor,F,8640,189,2789,Mon Jun 29 16:52:36 +0000 2009,False,False,2.0,1.0,4.0,2.0,9.0,Bottom 90%
74820061,redistrict,"Wasserman, David N.",Cook Political Report,U.S. House Editor,M,70362,800,9088,Wed Sep 16 19:50:43 +0000 2009,True,False,117.0,24.0,42.0,50.0,233.0,Bottom 90%
20713331,corpcrimereport,"Mokhiber, Russell",Corporate Crime Reporter,Editor,M,1709,996,4777,Thu Feb 12 20:21:06 +0000 2009,False,False,197.0,0.0,0.0,1.0,198.0,Bottom 90%
182988588,britaineakin,"Eakin, Britain",Court House News,Reporter,F,399,1029,1980,Wed Aug 25 22:03:48 +0000 2010,False,False,190.0,9.0,19.0,40.0,258.0,Bottom 90%
361533837,tjryan93,"Ryan, Timothy Joseph",Court House News,Reporter,M,155,227,3113,Wed Aug 24 23:01:09 +0000 2011,False,False,14.0,0.0,2.0,1.0,17.0,Bottom 90%
1251763045,jostonjustice,"Jost, Kenneth W",CQ Researcher,Reporter,M,2292,938,9694,Fri Mar 08 13:37:23 +0000 2013,False,False,204.0,60.0,90.0,78.0,432.0,Bottom 90%
