,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,reply_to_count,replying_count
492293655,agreilingkeane,"Greiling Keane, Angela",Politico,"Deputy Tech Editor, Politico Pro",F,5743,3230,6299,Tue Feb 14 15:17:10 +0000 2012,True,False,35.0,45.0,2.0,44.0,126.0,5,3
112597035,felschwartz,"Schwartz, Felicia",Wall Street Journal / Dow Jones,Foreign Affairs Reporter,F,4818,3256,4908,Tue Feb 09 02:22:03 +0000 2010,True,False,124.0,22.0,27.0,155.0,328.0,5,3
105290832,c_cauterucci,"Cauterucci, Christina",Slate,Staff Writer,F,4458,1155,6965,Fri Jan 15 23:16:54 +0000 2010,True,False,47.0,28.0,30.0,42.0,147.0,5,3
183341278,BmoreConetta,"Conetta, Christine",SB Nation,Video Producer,F,4015,1750,5025,Thu Aug 26 19:29:50 +0000 2010,True,False,23.0,15.0,18.0,11.0,67.0,5,3
187770145,camilletuutti,"Tuutti, Camille A.",Government Executive,"Executive Editor, Nextgov",F,3616,1101,17722,Tue Sep 07 02:58:26 +0000 2010,True,False,74.0,24.0,189.0,48.0,335.0,5,3
18804789,TimBella,"Bella, Timothy",,Freelance Digital Producer & Reporter,F,2197,2744,11988,Fri Jan 09 15:58:13 +0000 2009,True,False,77.0,46.0,52.0,35.0,210.0,5,3
2251001292,RebeccaAdamsDC,"Adams, Rebecca",CQ Roll Call,Health Care Editor,F,1949,1034,2294,Tue Dec 17 21:35:09 +0000 2013,False,False,91.0,40.0,29.0,98.0,258.0,5,3
141070024,photojeskos,"Koscielniak, Jessica",McClatchy,Video Journalist,F,1437,1659,2938,Fri May 07 03:25:42 +0000 2010,True,False,7.0,1.0,16.0,4.0,28.0,5,3
17634686,cyram,"Master, Cyra",The Hill,Associate Editor,F,934,1806,19032,Tue Nov 25 22:56:06 +0000 2008,False,False,14.0,10.0,6.0,15.0,45.0,5,3
36077613,eyezediting,"Johnson, Irene",WRC–TV / NBC–4,Photographer / Videographer,F,838,2214,3976,Tue Apr 28 14:26:30 +0000 2009,False,False,30.0,1.0,17.0,41.0,89.0,5,3
16223917,leslifoster,"Foster Mathewson, Lesli",WUSA–TV,News Anchor,F,6048,3311,9514,Wed Sep 10 17:15:06 +0000 2008,True,False,92.0,121.0,12.0,71.0,296.0,5,2
43469833,kateashaw1,"Shaw, Katherine",ABC News,Supreme Court Contributor,F,4125,1246,154,Sat May 30 03:14:22 +0000 2009,False,False,4.0,6.0,19.0,0.0,29.0,5,2
117932428,Sara_Reardon,"Reardon, Sara N.",Nature,Biomedical Research & Policy Reporter,F,3029,812,2061,Sat Feb 27 02:42:02 +0000 2010,True,False,21.0,13.0,23.0,25.0,82.0,5,2
18989685,LailaAlarian,"Alarian, Laila",Aljazeera English,"Senior Producer & Investigative Reporter, Fault Lines",F,8157,1682,2907,Wed Jan 14 18:58:55 +0000 2009,True,False,16.0,2.0,8.0,32.0,58.0,5,1
459895889,HeatherMCurtis1,"Curtis, Heather",WMAL Radio,Field Reporter,F,999,1546,7244,Tue Jan 10 05:06:30 +0000 2012,False,False,200.0,18.0,17.0,15.0,250.0,5,1
28722356,vaferguson,"Ferguson, Ellyn",CQ Roll Call,"Food Reporter, CQ Now",F,511,309,7093,Sat Apr 04 02:45:01 +0000 2009,False,False,9.0,13.0,26.0,874.0,922.0,5,1
224320485,KellyO,"O’Donnell, Kelly",NBC News,Political Reporter,F,148476,1899,19654,Wed Dec 08 18:09:52 +0000 2010,True,False,522.0,85.0,7.0,28.0,642.0,4,4
21215620,marykbruce,"Bruce, Mary",ABC News,Correspondent,F,12789,834,3583,Wed Feb 18 17:08:27 +0000 2009,True,False,137.0,33.0,0.0,49.0,219.0,4,4
122735017,dsupervilleap,"Superville, Darlene",Associated Press,White House Reporter,F,7636,1088,12854,Sat Mar 13 18:24:21 +0000 2010,True,False,353.0,25.0,6.0,193.0,577.0,4,4
17763819,KianpourWorld,"Kianpour, Suzanne",BBC,Foreign Affairs & National Security Reporter,F,5566,1900,11636,Sun Nov 30 21:57:04 +0000 2008,True,False,131.0,33.0,4.0,33.0,201.0,4,4
787969735,AlisonStarling7,"Starling, Alison",WJLA–TV / Newschannel 8,Anchor for WJLA,F,4316,1379,2603,Tue Aug 28 22:16:15 +0000 2012,True,False,104.0,72.0,2.0,174.0,352.0,4,4
37865281,lindsaywise,"Wise, Lindsay",Kansas City Star,Washington Correspondent,F,3748,5000,17045,Tue May 05 05:22:06 +0000 2009,False,False,306.0,114.0,16.0,1013.0,1449.0,4,4
614542142,DonnaCassataAP,"Cassata, Donna",Associated Press,Congressional News Editor,F,3687,3052,15977,Thu Jun 21 20:17:03 +0000 2012,False,False,445.0,0.0,7.0,1467.0,1919.0,4,4
54276497,loriamontgomery,"Montgomery, Lori",Washington Post,Deputy National Editor,F,3193,737,9431,Mon Jul 06 17:46:15 +0000 2009,False,False,132.0,60.0,12.0,678.0,882.0,4,4
316645569,dshesgreen,"Shesgreen, Deirdre",Gannett Washington Bureau,"Washington Correspondent (OH, MO)",F,1654,794,6141,Mon Jun 13 19:14:06 +0000 2011,False,False,202.0,82.0,1.0,469.0,754.0,4,4
329719319,shogustus,"Augustus, Shannon",C–SPAN,White House Producer,F,1075,1084,6288,Tue Jul 05 14:33:17 +0000 2011,False,False,39.0,3.0,6.0,85.0,133.0,4,4
251917058,MarisaKashino,"Kashino, Marisa M.",Washingtonian,Senior Editor,F,916,605,1507,Mon Feb 14 03:11:06 +0000 2011,False,False,8.0,27.0,24.0,32.0,91.0,4,4
207397804,WalkerSkyNews,"Walker, Amanda",Sky News,US Correspondent,F,13647,896,4984,Mon Oct 25 07:12:27 +0000 2010,True,False,41.0,16.0,45.0,26.0,128.0,4,3
1725864385,HollyLiveFox5DC,"Morris, Holly",WTTG–Fox Television,Anchor,F,13547,742,10846,Tue Sep 03 15:26:03 +0000 2013,True,False,40.0,50.0,99.0,48.0,237.0,4,3
24167813,janjeffcoat,"Jeffcoat, Jan",WUSA–TV,News Anchor,F,7849,2904,11387,Fri Mar 13 13:12:50 +0000 2009,True,False,156.0,285.0,2.0,24.0,467.0,4,3
183898020,SaraSorcher,"Sorcher, Sara",Christian Science Monitor,"Deputy Editor, Passcode",F,6481,3284,7550,Sat Aug 28 04:28:59 +0000 2010,True,False,70.0,8.0,10.0,30.0,118.0,4,3
94418344,mirandacgreen,"Green, Miranda",Scripps News,Reporter,F,4095,2109,17623,Thu Dec 03 21:31:21 +0000 2009,True,False,264.0,43.0,20.0,67.0,394.0,4,3
163313441,ravindranize,"Ravindranath, Mohana",Government Executive,"Fed Tech Reporter, Nextgov",F,2005,1341,1289,Tue Jul 06 02:54:18 +0000 2010,True,False,7.0,21.0,3.0,38.0,69.0,4,3
361974796,ceboudreau,"Boudreau, Catherine",Politico,Food & Agricultural Policy Reporter,F,1769,1331,3314,Thu Aug 25 16:58:36 +0000 2011,True,False,32.0,17.0,4.0,66.0,119.0,4,3
28031398,ashleyalderman,"Alderman, Ashley",Fox News,Line Producer,F,937,740,19914,Wed Apr 01 02:37:01 +0000 2009,False,False,67.0,62.0,73.0,30.0,232.0,4,3
1565684575,caschaberg,"Schaberg, Caroline",Bloomberg News,Social Velocity,F,4084,4199,2148,Wed Jul 03 12:31:01 +0000 2013,True,False,36.0,8.0,12.0,11.0,67.0,4,2
78693573,acaldwellap,"Caldwell, Alicia",Associated Press,Immigration Reporter,F,3925,897,16735,Wed Sep 30 19:56:45 +0000 2009,True,False,239.0,17.0,5.0,409.0,670.0,4,2
1068503185,KelleeAzar,"Azar, Kellee",KATU News,Reporter,F,1978,1372,7950,Mon Jan 07 14:54:09 +0000 2013,True,False,116.0,27.0,24.0,28.0,195.0,4,2
42536486,brittanykamalei,"Peterson, Brittany",McClatchy,Video Journalist,F,1976,1843,9924,Tue May 26 01:41:44 +0000 2009,False,False,64.0,29.0,52.0,31.0,176.0,4,2
2841927731,KristynHyland,"Hyland, Kristyn",Bloomberg BNA,Deputy Editorial Director,F,1906,3186,15642,Thu Oct 23 14:06:34 +0000 2014,True,False,386.0,31.0,4.0,1082.0,1503.0,4,2
540296515,DLHNews5,"Harris, Donna",WJLA–TV / Newschannel 8,Journalist and Anchor,F,1434,1882,6328,Thu Mar 29 21:35:56 +0000 2012,False,False,44.0,173.0,77.0,80.0,374.0,4,2
705183137136058369,lauradfrancis,"Francis, Laura D.",Bloomberg BNA,"Senior Legal Editor, Employment-Based Immigration",F,288,283,805,Thu Mar 03 00:08:56 +0000 2016,True,False,58.0,21.0,10.0,63.0,152.0,4,2
52797896,haleybureau,"Edwards, Haley",Time Magazine,Correspondent,F,3156,1921,2791,Wed Jul 01 17:56:33 +0000 2009,False,False,11.0,13.0,18.0,39.0,81.0,4,1
1544781733,IBD_GRich,"Rich, Gillian",Investor’s Business Daily,"Energy, Aerospace & Defense Reporter",F,1711,629,4336,Tue Jun 25 04:10:49 +0000 2013,False,False,129.0,30.0,18.0,87.0,264.0,4,1
91471584,KaviChek,"Chekuru, Kavitha",Aljazeera English,"Reporter, Fault Lines",F,1480,780,1269,Sat Nov 21 01:28:10 +0000 2009,True,False,8.0,4.0,8.0,57.0,77.0,4,1
3452228235,andrea_shalal,"Shalal, Andrea",Thomson Reuters,Senior Correspondent in Berlin,F,421,339,345,Thu Aug 27 00:31:01 +0000 2015,False,False,75.0,0.0,7.0,0.0,82.0,4,1
128283647,jodieraecurtis,"Curtis, Jodie",Fox News,Senior Assignment Editor,F,351,972,1213,Wed Mar 31 17:30:11 +0000 2010,False,False,9.0,12.0,6.0,4.0,31.0,4,1
704826411719110656,MaryAnnePaz1,"Pazanowski, Mary Anne",Bloomberg BNA,Health Law Reporter,F,29,32,243,Wed Mar 02 00:31:26 +0000 2016,False,False,30.0,0.0,4.0,66.0,100.0,4,1
18637396,SaraMurray,"Murray, Sara",CNN,White House Correspondent,F,51918,1142,13094,Mon Jan 05 17:13:12 +0000 2009,True,False,63.0,61.0,30.0,387.0,541.0,3,3
16336098,KristinFisher,"Fisher, Kristin",Fox News,White House Correspondent,F,25437,384,5788,Wed Sep 17 20:03:50 +0000 2008,True,False,102.0,43.0,31.0,45.0,221.0,3,3
292549803,PostRoz,"Helderman, Rosalind",Washington Post,Political Investigations & Enterprise Reporter,F,20966,1241,5187,Tue May 03 20:48:10 +0000 2011,True,False,116.0,1.0,7.0,27.0,151.0,3,3
233933608,eunyangnbc,"Yang, Eun",WRC–TV / NBC–4,Anchor,F,20888,747,11602,Tue Jan 04 13:13:06 +0000 2011,True,False,89.0,28.0,35.0,17.0,169.0,3,3
16261513,KilloughCNN,"Killough, Ashley",CNN,Political Producer,F,20017,1887,11115,Fri Sep 12 19:00:38 +0000 2008,True,False,135.0,31.0,4.0,33.0,203.0,3,3
303394187,ldemarcofox5,"DeMarco, Lauren",WTTG–Fox Television,Anchor & Reporter,F,9540,2168,6721,Sun May 22 19:57:55 +0000 2011,True,False,67.0,58.0,22.0,62.0,209.0,3,3
18577789,DebraAlfarone,"Alfarone, Debra",WUSA–TV,Anchor,F,9039,5270,23985,Sat Jan 03 11:22:20 +0000 2009,True,False,321.0,48.0,44.0,91.0,504.0,3,3
263964491,fox5melanie,"Alnwick, Melanie",WTTG–Fox Television,Anchor,F,6092,538,4971,Fri Mar 11 02:24:22 +0000 2011,True,False,76.0,30.0,10.0,6.0,122.0,3,3
56001656,kylieatwood,"Atwood, Kylie",CBS News,State Department Reporter,F,5412,2102,6267,Sun Jul 12 03:02:58 +0000 2009,True,False,183.0,86.0,2.0,403.0,674.0,3,3
109446583,RebeccaRKaplan,"Kaplan, Rebecca",CBS News,"Associate Producer, CBS Evening News",F,5391,1526,10329,Fri Jan 29 02:34:10 +0000 2010,True,False,23.0,11.0,4.0,18.0,56.0,3,3
41196210,shirleyhenrydc,"Henry, Shirley",National Public Radio,Deputy Washington Editor,F,4944,1363,7882,Tue May 19 20:02:10 +0000 2009,True,False,30.0,19.0,0.0,97.0,146.0,3,3
12859772,ha_nah_nah,"Hess, Hannah C.",E&E News,Climate Reporter,F,4868,1529,15893,Wed Jan 30 03:32:00 +0000 2008,True,False,94.0,20.0,8.0,116.0,238.0,3,3
18734076,KateRyanWTOP,"Ryan, Kate",WTOP Radio,News Reporter,F,4628,3168,12764,Wed Jan 07 19:27:54 +0000 2009,True,False,77.0,12.0,5.0,50.0,144.0,3,3
255620328,CassieSpodak,"Spodak, Cassandra",CNN,Video Producer,F,3172,662,4016,Mon Feb 21 18:50:14 +0000 2011,True,False,58.0,16.0,1.0,62.0,137.0,3,3
23455653,abettel,"Bettelheim, Adriel",Politico,Health Care Editor,F,2664,1055,15990,Mon Mar 09 16:32:20 +0000 2009,True,False,289.0,12.0,6.0,52.0,359.0,3,3
393596432,VictoriaFinkle,"Finkle, Victoria",,Freelance Banking Reporter,F,2434,1959,6061,Tue Oct 18 19:40:45 +0000 2011,False,False,15.0,15.0,7.0,106.0,143.0,3,3
15582894,rebeccamkern,"Kern, Rebecca M.",Bloomberg BNA,Energy Policy Reporter,F,2139,2657,1927,Thu Jul 24 14:58:04 +0000 2008,True,False,86.0,8.0,3.0,142.0,239.0,3,3
104938186,rachelpleven,"Leven, Rachel P.",Bloomberg BNA,Environmental Reporter,F,1643,808,3613,Thu Jan 14 21:27:47 +0000 2010,True,False,29.0,4.0,4.0,28.0,65.0,3,3
320627457,ArielCohen37,"Cohen, Ariel",The Hill,"Healthcare Reporter, The Hill Extra",F,1167,1241,5236,Mon Jun 20 07:32:43 +0000 2011,False,False,39.0,28.0,14.0,44.0,125.0,3,3
26061966,phuffdaddy,"Huff, Priscilla",Feature Story News,Producer & Correspondent,F,1111,1719,15814,Mon Mar 23 18:46:28 +0000 2009,True,False,393.0,309.0,96.0,229.0,1027.0,3,3
18670049,EmilyLMeredith,"Meredith, Emily",Energy Intelligence,Foreign Policy Reporter,F,273,605,369,Tue Jan 06 11:01:33 +0000 2009,False,False,8.0,7.0,9.0,14.0,38.0,3,3
12577632,ElizabethPrann,"Prann, Elizabeth",Fox News,reporter @foxnews,F,21311,520,2384,Wed Jan 23 03:05:00 +0000 2008,True,False,11.0,13.0,9.0,36.0,69.0,3,2
22451908,fran_chambers,"Chambers, Francesca",Daily Mail,White House Correspondent,F,15352,2827,5886,Mon Mar 02 04:43:46 +0000 2009,True,False,163.0,19.0,32.0,52.0,266.0,3,2
154909422,eliseviebeck,"Viebeck, Elise J.",Washington Post,National Reporter,F,11453,2821,4769,Sat Jun 12 15:13:24 +0000 2010,True,False,138.0,32.0,7.0,104.0,281.0,3,2
265321890,jakesNYT,"Jakes, Lara",New York Times,News Editor,F,8442,1367,2946,Sun Mar 13 10:51:49 +0000 2011,True,False,94.0,15.0,8.0,90.0,207.0,3,2
21326212,JenniferWishon,"Wishon, Jennifer",CBN News,White House Correspondent,F,4012,990,5008,Thu Feb 19 18:45:43 +0000 2009,False,False,129.0,15.0,19.0,49.0,212.0,3,2
104647040,KathHL,"Lyons, Kathryn",Famous DC,Managing Editor,F,2748,1039,1445,Wed Jan 13 23:49:21 +0000 2010,False,False,11.0,38.0,4.0,28.0,81.0,3,2
221255986,sandhya__k,"Kambhampati, Sandhya",,Freelance Reporter,F,2735,759,7808,Tue Nov 30 04:37:53 +0000 2010,False,False,15.0,7.0,107.0,53.0,182.0,3,2
147467535,JuliaEAinsley,"Edwards, Julia",Thomson Reuters,Justice Correspondent,F,2438,748,1591,Mon May 24 06:20:21 +0000 2010,False,False,28.0,1.0,1.0,14.0,44.0,3,2
1927446103,Fox5TerriT,"Tolliver, Terri",WTTG–Fox Television,"Executive Producer, Take No Prisoners",F,2400,971,3812,Wed Oct 02 16:26:04 +0000 2013,False,False,64.0,32.0,28.0,61.0,185.0,3,2
11702412,VickoftheHill,"Needham, Vicki",The Hill,Finance Reporter,F,1912,2323,14095,Tue Jan 01 00:10:51 +0000 2008,False,False,37.0,169.0,18.0,1390.0,1614.0,3,2
271160889,AmandaLeeHouse,"House, Amanda",Breitbart News,Deputy Political Editor,F,1882,1159,1673,Thu Mar 24 00:01:16 +0000 2011,True,False,190.0,108.0,1.0,192.0,491.0,3,2
479146840,BerylAdcock,"Adcock, Beryl",McClatchy Newspapers,News Editor,F,633,28,5575,Tue Jan 31 02:11:07 +0000 2012,False,False,6.0,13.0,18.0,41.0,78.0,3,2
4892094045,KristenKnebel,"Ricaurte Knebel, Kristen C.",Bloomberg BNA,"Senior Reporter, Retirement",F,142,180,162,Tue Feb 09 15:06:20 +0000 2016,False,False,15.0,6.0,13.0,29.0,63.0,3,2
11469852,RadioBabe,"Seabrook, Andrea",Scripps News,Managing Editior,F,12507,2153,6033,Mon Dec 24 05:12:36 +0000 2007,False,False,8.0,0.0,10.0,24.0,42.0,3,1
183351903,maryagnescarey,"Carey, Mary Agnes",Kaiser Health News,Partnerships Editor & Senior Correspondent,F,9046,643,9818,Thu Aug 26 20:01:59 +0000 2010,False,False,171.0,32.0,9.0,364.0,576.0,3,1
174093269,Emily_DeRuy,"DeRuy, Emily",The atlantic,"Reporter for the Atlantic, formerly univison",F,2964,1321,12683,Tue Aug 03 02:38:39 +0000 2010,True,False,151.0,10.0,7.0,56.0,224.0,3,1
284340330,shefalil,"Luthra, Shefali",Kaiser Health News,Reporter,F,1747,991,1822,Tue Apr 19 03:18:42 +0000 2011,True,False,24.0,11.0,14.0,11.0,60.0,3,1
517472576,JuliaHarte1,"Harte, Julia",Thomson Reuters,National Affairs Reporter,F,1375,1105,811,Wed Mar 07 11:02:42 +0000 2012,True,False,11.0,1.0,5.0,12.0,29.0,3,1
43996908,KattyKayBBC,"Kay, Katty",BBC,Anchor,F,94929,623,15975,Mon Jun 01 23:01:34 +0000 2009,True,False,158.0,189.0,3.0,801.0,1151.0,2,2
76715323,NinaTotenberg,"Totenberg, Nina",National Public Radio,Correspondent,F,79234,66,853,Wed Sep 23 18:24:04 +0000 2009,True,False,53.0,5.0,6.0,4.0,68.0,2,2
44638576,BBCKimGhattas,"Ghattas, Kim",BBC,"Correspondent, International Affairs",F,72721,1670,20453,Thu Jun 04 15:20:44 +0000 2009,True,False,15.0,68.0,34.0,77.0,194.0,2,2
14688489,lynnsweet,"Sweet, Lynn",Chicago Sun-Times,Columnist & Washington Bureau Chief,F,33195,1,21069,Wed May 07 16:37:02 +0000 2008,True,False,283.0,10.0,1.0,9.0,303.0,2,2
77032777,apalmerdc,"Palmer, Anna A.",Politico,Senior Washington Correspondent,F,30523,1702,5388,Thu Sep 24 20:18:35 +0000 2009,True,False,24.0,28.0,3.0,66.0,121.0,2,2
125656811,BBCBarbaraPlett,"Usher, Barbara",BBC,State Department Correspondent,F,27050,314,4960,Tue Mar 23 13:22:06 +0000 2010,True,False,224.0,14.0,8.0,57.0,303.0,2,2
19164430,maggiemfox,"Fox, Maggie",NBC News,Senior Health Writer,F,17431,2146,13809,Mon Jan 19 00:42:27 +0000 2009,True,False,148.0,24.0,11.0,139.0,322.0,2,2
15035816,TomokoHosaka,"Hosaka, Tomoko",Associated Press,Economy Reporter,F,15220,3056,9467,Sat Jun 07 04:52:02 +0000 2008,True,False,24.0,38.0,6.0,101.0,169.0,2,2
370491805,sarahcwestwood,"Westwood, Sarah",Washington Examiner,White House Correspondent,F,13727,522,8607,Fri Sep 09 03:32:34 +0000 2011,True,False,230.0,22.0,21.0,131.0,404.0,2,2
262691862,maryaliceparks,"Parks, Maryalice",ABC News,"Producer & Reporter, Captiol Hill",F,12281,975,4615,Tue Mar 08 15:20:56 +0000 2011,True,False,123.0,33.0,7.0,71.0,234.0,2,2
17059095,lauraevans_DC,"Evans, Laura",Freelance,Writer,F,11701,6704,13970,Thu Oct 30 03:19:00 +0000 2008,False,False,66.0,53.0,85.0,155.0,359.0,2,2
19145536,SimmonsFox5,"Simmons, Sarah",WTTG–Fox Television,Anchor,F,11435,1266,6706,Sun Jan 18 14:35:37 +0000 2009,True,False,11.0,33.0,9.0,27.0,80.0,2,2
48581849,anitakumar01,"Kumar, Anita",McClatchy Newspapers,White House Correspondent,F,11040,1900,17353,Fri Jun 19 02:33:21 +0000 2009,True,False,494.0,33.0,0.0,71.0,598.0,2,2
322830431,JulieCareyNBC,"Carey, Julie",WRC–TV / NBC–4,Northern Virginia Bureau Chief,F,8686,1718,9086,Thu Jun 23 20:25:17 +0000 2011,True,False,156.0,26.0,3.0,0.0,185.0,2,2
185680080,MaggieSeverns,"Severns, Maggie",Politico,Reporter,F,5676,1800,7350,Wed Sep 01 15:38:49 +0000 2010,True,False,39.0,15.0,4.0,83.0,141.0,2,2
18794402,abuddy,"Roane Skehan, Andrea",WUSA–TV,Anchor / Reporter,F,5063,2237,5502,Fri Jan 09 06:22:00 +0000 2009,True,False,51.0,8.0,14.0,100.0,173.0,2,2
22077368,lesleyclark,"Clark, Lesley",McClatchy Newspapers,National Correspondent,F,5045,997,20292,Thu Feb 26 23:13:11 +0000 2009,True,False,317.0,84.0,2.0,554.0,957.0,2,2
249996517,MikaylaBouchard,"Bouchard, Mikayla",New York Times,Staff Editor,F,3610,2110,3125,Thu Feb 10 05:52:13 +0000 2011,True,False,5.0,4.0,3.0,31.0,43.0,2,2
21401086,LeslieABentz,"Bentz, Leslie",CNN,Assignment Editor,F,3508,278,7510,Fri Feb 20 14:41:26 +0000 2009,True,False,8.0,18.0,7.0,75.0,108.0,2,2
28713695,kristindonnelly,"Donnelly, Kristin",NBC News,White House Producer,F,3065,1206,7964,Sat Apr 04 01:58:15 +0000 2009,True,False,75.0,13.0,17.0,58.0,163.0,2,2
56475632,MonicaTrauzzi,"Trauzzi, Monica","Environment & Energy Publishing, LLC",managing editor for anchor and video at e&E news,F,2849,906,2519,Mon Jul 13 19:59:13 +0000 2009,False,False,3.0,0.0,3.0,20.0,26.0,2,2
18992816,elysepg,"Perlmutter-Gumbiner, Elyse",NBC News,Producer,F,2502,571,5359,Wed Jan 14 20:08:52 +0000 2009,False,False,76.0,18.0,2.0,59.0,155.0,2,2
30385911,pallavireports,"Reddy, Pallavi",CNN,Producer,F,2454,1258,3427,Sat Apr 11 03:25:54 +0000 2009,True,False,3.0,10.0,0.0,19.0,32.0,2,2
16034316,ClohertyWTOP,"Cloherty, Megan",WTOP Radio,Multimedia Reporter,F,2162,1137,6690,Thu Aug 28 23:14:55 +0000 2008,True,False,32.0,3.0,7.0,29.0,71.0,2,2
174670082,AriannaProthero,"Prothero, Arianna G.",Education Week,Reporter,F,1723,992,5143,Wed Aug 04 14:28:13 +0000 2010,False,False,112.0,21.0,16.0,190.0,339.0,2,2
240737573,amenasaiyid,"Saiyid, Amena H.",Bloomberg BNA,Water Reporter,F,1426,1190,9896,Thu Jan 20 16:38:31 +0000 2011,True,False,59.0,43.0,37.0,253.0,392.0,2,2
86776199,jmckellogg,"McKellogg, Julieann",McClatchy,Video Journalist,F,1314,1920,4471,Sun Nov 01 18:44:39 +0000 2009,False,False,11.0,7.0,11.0,11.0,40.0,2,2
1152617791,MeghannReports,"Myers, Meghann",Sightline Media Group,Staff Writer,F,1256,189,5037,Wed Feb 06 01:59:39 +0000 2013,True,False,34.0,11.0,2.0,12.0,59.0,2,2
65962672,JonelleHenry,"Henry, Jonelle P.",C–SPAN,International Producer,F,1139,1347,10075,Sat Aug 15 19:43:01 +0000 2009,False,False,68.0,28.0,16.0,141.0,253.0,2,2
50854062,nhheikkinen,"Heikkinen, Niina H.",E&E News,"Reporter, Climatewire",F,1124,1283,861,Fri Jun 26 01:05:31 +0000 2009,False,False,31.0,26.0,16.0,31.0,104.0,2,2
300425859,Steph_Beasley,"Beasley, Stephanie M.",Politico,Transportation Security Reporter,F,1047,1079,2969,Tue May 17 18:58:27 +0000 2011,True,False,40.0,44.0,11.0,126.0,221.0,2,2
20820517,lruskin,"Ruskin, Liz",Alaska Public Radio Network,Reporter,F,956,406,863,Sat Feb 14 00:20:26 +0000 2009,False,False,44.0,18.0,11.0,69.0,142.0,2,2
21664938,laura_e_finch,"Finch, Laura",World Magazine,Correspondent,F,943,2223,5572,Mon Feb 23 16:21:19 +0000 2009,False,False,11.0,5.0,8.0,10.0,34.0,2,2
67682138,BrookeLorenz,"Lorenz, Brooke",Washington Post,Public Relations Coordinator,F,892,1594,1507,Fri Aug 21 18:38:25 +0000 2009,False,False,48.0,1.0,9.0,18.0,76.0,2,2
109030713,JennBFoxNewsDC,"Bowman, Jennifer",Fox News,White House Producer,F,889,838,6290,Wed Jan 27 19:15:42 +0000 2010,False,False,15.0,13.0,16.0,14.0,58.0,2,2
246216987,SASvoboda,"Svoboda, Sarah",BBC,Producer,F,831,1781,1946,Wed Feb 02 11:20:10 +0000 2011,False,False,32.0,5.0,6.0,98.0,141.0,2,2
16192862,SWilsonProducer,"Wilson, Stephanie",WUSA–TV,Senior Multimedia Producer,F,826,825,2414,Mon Sep 08 21:54:11 +0000 2008,False,False,113.0,18.0,5.0,6.0,142.0,2,2
126719717,JenniferYachnin,"Yachnin, Jennifer",E&E News,Reporter,F,788,912,1051,Fri Mar 26 19:42:06 +0000 2010,False,False,64.0,13.0,3.0,21.0,101.0,2,2
1651286809,NadiaPflaum,"Pflaum, Nadia",Standard - Examiner,Reporter,F,766,1724,3782,Tue Aug 06 21:17:15 +0000 2013,False,False,117.0,7.0,49.0,95.0,268.0,2,2
313080999,rachel_witkin,"Witkin, Rachel",NBC News,"Associate Producer, Hardball",F,750,2147,9413,Wed Jun 08 03:36:43 +0000 2011,True,False,295.0,41.0,31.0,84.0,451.0,2,2
2493482264,JessieKamens,"Kamens, Jessie K.",Bloomberg BNA,"Managing Editor, U.S. Law Week",F,496,378,2630,Tue May 13 20:25:22 +0000 2014,True,False,9.0,23.0,3.0,123.0,158.0,2,2
182988588,BritainEakin,"Eakin, Britain",Court House News,Reporter,F,412,1056,2067,Wed Aug 25 22:03:48 +0000 2010,False,False,108.0,12.0,27.0,56.0,203.0,2,2
3246905603,jbcasuga,"Casuga, Jay-Anne B.",Bloomberg BNA,Senior Legal Editor,F,290,179,746,Mon May 11 22:31:30 +0000 2015,True,False,28.0,39.0,12.0,82.0,161.0,2,2
15925218,yehle,"Yehle, Emily J.",E&E News,Natural Resources Reporter,F,261,113,97,Thu Aug 21 00:02:14 +0000 2008,False,False,3.0,2.0,2.0,8.0,15.0,2,2
402155622,AnneRenaut,"Renaut, Anne",Agence France-Presse,Washington Reporter,F,8183,1420,6143,Mon Oct 31 16:49:17 +0000 2011,True,False,50.0,31.0,3.0,37.0,121.0,2,1
189129306,kristinapet,"Peterson, Kristina",Wall Street Journal / Dow Jones,Congressional Reporter,F,6288,1250,4353,Fri Sep 10 13:20:18 +0000 2010,True,False,88.0,2.0,5.0,210.0,305.0,2,1
24484939,hookjan,"Hook, Janet",Wall Street Journal / Dow Jones,National Politics Reporter,F,5458,831,3335,Sun Mar 15 04:13:26 +0000 2009,True,False,84.0,8.0,2.0,89.0,183.0,2,1
15289200,sramosABC,"Ramos, Stephanie",ABC News,Multi-Platform Reporter & Correspondent,F,3704,1336,8739,Tue Jul 01 16:01:51 +0000 2008,True,False,92.0,30.0,13.0,49.0,184.0,2,1
116197447,KateFisherTV,"Fisher, Kate",Feature Story News,Reporter,F,3543,1816,4336,Sun Feb 21 14:51:15 +0000 2010,False,False,19.0,4.0,3.0,7.0,33.0,2,1
349967181,SimoneReports,"Del Rosario, Simone",RTTV America,Anchor and Correspondent,F,2989,795,3899,Sun Aug 07 00:34:05 +0000 2011,True,False,43.0,14.0,39.0,72.0,168.0,2,1
562929500,MelanieNews8,"Hastings, Melanie",WJLA–TV / Newschannel 8,News Anchor,F,1902,1152,4457,Wed Apr 25 14:36:23 +0000 2012,True,False,172.0,15.0,7.0,10.0,204.0,2,1
