Attribute,Measure,Group,Min,Mean,Max,Stddev,
LOCATION,twitter-potentialConnectors-1,"Kansas City, MO",6.881e-06,6.881e-06,6.881e-06,0,
LOCATION,twitter-potentialConnectors-1,D.C. via Baton Rouge,3.439e-05,3.439e-05,3.439e-05,0,
LOCATION,twitter-potentialConnectors-1,"Durham, N.C.",8.852e-05,8.852e-05,8.852e-05,0,
LOCATION,twitter-potentialConnectors-1,"Washington, DC, & Atlanta, GA",1.529e-05,1.529e-05,1.529e-05,0,
LOCATION,twitter-potentialConnectors-1,DMV,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"Washington DC, Chicago, ROME",4.393e-07,4.393e-07,4.393e-07,0,
LOCATION,twitter-potentialConnectors-1,"North Beach, MD",3.121e-08,3.121e-08,3.121e-08,0,
LOCATION,twitter-potentialConnectors-1,"Washington, DC | #CapitalCity",4.107e-07,4.107e-07,4.107e-07,0,
LOCATION,twitter-potentialConnectors-1,"Washington, D.C. & Seattle",1.134e-05,1.134e-05,1.134e-05,0,
LOCATION,twitter-potentialConnectors-1,"Beast Belly, DC ",1.741e-06,1.741e-06,1.741e-06,0,
LOCATION,twitter-potentialConnectors-1,"Arlington, Virginia",2.793e-07,3.939e-06,8.108e-06,3.217e-06,
LOCATION,twitter-potentialConnectors-1,NPR News,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"Washington DC, N.E.",5.955e-05,5.955e-05,5.955e-05,0,
LOCATION,twitter-potentialConnectors-1,Washington DC region,2.035e-05,2.035e-05,2.035e-05,0,
LOCATION,twitter-potentialConnectors-1,I wander...,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"Manhattan, NY",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Breanna.edwards@theroot.com,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Marine Corps Times,2.513e-05,2.513e-05,2.513e-05,0,
LOCATION,twitter-potentialConnectors-1,Nepal,3.242e-05,3.242e-05,3.242e-05,0,
LOCATION,twitter-potentialConnectors-1,"Washington, DC and airports",4.509e-07,4.509e-07,4.509e-07,0,
LOCATION,twitter-potentialConnectors-1,Eastern Market,1.610e-05,1.610e-05,1.610e-05,0,
LOCATION,twitter-potentialConnectors-1,California ✈ Washington DC ,9.626e-06,9.626e-06,9.626e-06,0,
LOCATION,twitter-potentialConnectors-1,"Chapel Hill, NC",1.766e-04,1.766e-04,1.766e-04,0,
LOCATION,twitter-potentialConnectors-1,@GarneyG,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"ÜT: 38.81626,-77.078307",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,DC/Chapel Hill/Berlin,1.371e-06,1.371e-06,1.371e-06,0,
LOCATION,twitter-potentialConnectors-1,"Washington D.C., mostly",3.509e-05,3.509e-05,3.509e-05,0,
LOCATION,twitter-potentialConnectors-1,Pacing in Capitol (ARK - DC),9.966e-06,9.966e-06,9.966e-06,0,
LOCATION,twitter-potentialConnectors-1,"Bethesda, Maryland",0,4.992e-07,9.983e-07,4.992e-07,
LOCATION,twitter-potentialConnectors-1,Washington d.c.,1.632e-06,1.632e-06,1.632e-06,0,
LOCATION,twitter-potentialConnectors-1,DC usually. MSP occasionally.,1.137e-05,1.137e-05,1.137e-05,0,
LOCATION,twitter-potentialConnectors-1,"Washington, D.C. / Tampa Bay",1.024e-05,1.024e-05,1.024e-05,0,
LOCATION,twitter-potentialConnectors-1,Washington | New York,3.087e-05,3.087e-05,3.087e-05,0,
LOCATION,twitter-potentialConnectors-1,Reuters Washington bureau,2.223e-07,2.223e-07,2.223e-07,0,
LOCATION,twitter-potentialConnectors-1,Washington D.C. and Jupiter Fl,2.981e-05,2.981e-05,2.981e-05,0,
LOCATION,twitter-potentialConnectors-1,"Raleigh, NC",9.277e-07,9.277e-07,9.277e-07,0,
LOCATION,twitter-potentialConnectors-1,Maine/NoVa/WDW,5.241e-05,5.241e-05,5.241e-05,0,
LOCATION,twitter-potentialConnectors-1,Irishman in Washington,9.298e-05,9.298e-05,9.298e-05,0,
LOCATION,twitter-potentialConnectors-1,Washington/Virginia ,1.277e-05,1.277e-05,1.277e-05,0,
LOCATION,twitter-potentialConnectors-1,"Fairfax, VA",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Washington & beyond,9.159e-05,9.159e-05,9.159e-05,0,
LOCATION,twitter-potentialConnectors-1,"Maryland/Washington, DC",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"Washington, DC  ",7.246e-06,7.246e-06,7.246e-06,0,
LOCATION,twitter-potentialConnectors-1,DC via The Mitten,1.975e-05,1.975e-05,1.975e-05,0,
LOCATION,twitter-potentialConnectors-1,DC/Baltimore,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,The District of Columbia,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Dherszenhorn@politico.eu,1.834e-05,1.834e-05,1.834e-05,0,
LOCATION,twitter-potentialConnectors-1,"Springfield, Va.",2.896e-05,2.896e-05,2.896e-05,0,
LOCATION,twitter-potentialConnectors-1,"New Jersey, USA",6.909e-06,6.909e-06,6.909e-06,0,
LOCATION,twitter-potentialConnectors-1,"Brussels, Belgium",3.559e-06,3.559e-06,3.559e-06,0,
LOCATION,twitter-potentialConnectors-1,NW DC,4.089e-06,4.089e-06,4.089e-06,0,
LOCATION,twitter-potentialConnectors-1,"Arlington, Virginia, USA",1.228e-08,1.228e-08,1.228e-08,0,
LOCATION,twitter-potentialConnectors-1,Based in Annapolis & Covers DC,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,DC via NJ/VA,1.945e-05,1.945e-05,1.945e-05,0,
LOCATION,twitter-potentialConnectors-1,DC (via the Granite State),2.586e-06,2.586e-06,2.586e-06,0,
LOCATION,twitter-potentialConnectors-1,OC—Bay—Chicago—DC,4.762e-07,4.762e-07,4.762e-07,0,
LOCATION,twitter-potentialConnectors-1,"Washington, DC Metro",1.251e-06,1.251e-06,1.251e-06,0,
LOCATION,twitter-potentialConnectors-1,"Salisbury, MD",2.255e-08,2.255e-08,2.255e-08,0,
LOCATION,twitter-potentialConnectors-1, NYC / DC,7.511e-06,7.511e-06,7.511e-06,0,
LOCATION,twitter-potentialConnectors-1,NYC / DC,7.511e-06,7.511e-06,7.511e-06,0,
LOCATION,twitter-potentialConnectors-1,YWG to DCA,5.584e-05,5.584e-05,5.584e-05,0,
LOCATION,twitter-potentialConnectors-1,NE DC ,3.720e-06,3.720e-06,3.720e-06,0,
LOCATION,twitter-potentialConnectors-1,"Trinidad, NE DC ",3.720e-06,3.720e-06,3.720e-06,0,
LOCATION,twitter-potentialConnectors-1,"Vienna, VA",5.385e-07,5.385e-07,5.385e-07,0,
LOCATION,twitter-potentialConnectors-1,Arlington VA,8.670e-08,8.670e-08,8.670e-08,0,
LOCATION,twitter-potentialConnectors-1,"Alexandria, Va.",2.636e-06,2.636e-06,2.636e-06,0,
LOCATION,twitter-potentialConnectors-1,"Washington, D.C. metro area",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Washington/Princeton,1.047e-07,1.047e-07,1.047e-07,0,
LOCATION,twitter-potentialConnectors-1,Washington.dc/clarke county.va,1.801e-07,1.801e-07,1.801e-07,0,
LOCATION,twitter-potentialConnectors-1,Laurenmorello@protonmail.com,3.117e-06,3.117e-06,3.117e-06,0,
LOCATION,twitter-potentialConnectors-1,"In D.C., native of L.A. ",2.008e-05,2.008e-05,2.008e-05,0,
LOCATION,twitter-potentialConnectors-1,"Washington, D.C./Denver",6.857e-07,6.857e-07,6.857e-07,0,
LOCATION,twitter-potentialConnectors-1,"Bethesda, MD.",4.242e-07,4.242e-07,4.242e-07,0,
LOCATION,twitter-potentialConnectors-1,"Laurel, MD/Washington, D.C.",1.064e-06,1.064e-06,1.064e-06,0,
LOCATION,twitter-potentialConnectors-1,Boston and D.C.,1.906e-06,1.906e-06,1.906e-06,0,
LOCATION,twitter-potentialConnectors-1,"Bethesda, MD",2.341e-07,2.341e-07,2.341e-07,0,
LOCATION,twitter-potentialConnectors-1,"Washington, D.C. / eenews.net",1.350e-05,1.350e-05,1.350e-05,0,
LOCATION,twitter-potentialConnectors-1,Silver Spring MD,5.958e-08,5.958e-08,5.958e-08,0,
LOCATION,twitter-potentialConnectors-1,Wandering,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"Silver Spring, Md.",3.217e-08,3.217e-08,3.217e-08,0,
LOCATION,twitter-potentialConnectors-1,"Berlin, Germany",0,2.808e-07,5.615e-07,2.808e-07,
LOCATION,twitter-potentialConnectors-1,"Paris, France",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,N 51°25' 0'' / W 0°12' 0'',0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"Bengaluru, India",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Toronto,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Dee Cee personal views,2.339e-06,2.339e-06,2.339e-06,0,
LOCATION,twitter-potentialConnectors-1,"D.C., personal views",2.339e-06,2.339e-06,2.339e-06,0,
LOCATION,twitter-potentialConnectors-1,D.C. or ✈️,5.742e-06,5.742e-06,5.742e-06,0,
LOCATION,twitter-potentialConnectors-1,"Shady Side, Md.",2.503e-05,2.503e-05,2.503e-05,0,
LOCATION,twitter-potentialConnectors-1,"Washington,D.C. ",2.898e-05,3.550e-05,4.201e-05,6.515e-06,
LOCATION,twitter-potentialConnectors-1,"D.C., No.Va.",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"Outside Washington, D.C.",1.932e-07,1.932e-07,1.932e-07,0,
LOCATION,twitter-potentialConnectors-1,"Denver, CO",1.442e-06,1.442e-06,1.442e-06,0,
LOCATION,twitter-potentialConnectors-1,McLean Va./Silver Spring Md.,1.382e-06,1.382e-06,1.382e-06,0,
LOCATION,twitter-potentialConnectors-1,"Baltimore, MD USA",3.673e-06,3.673e-06,3.673e-06,0,
LOCATION,twitter-potentialConnectors-1,Washington. DC,8.951e-07,8.951e-07,8.951e-07,0,
LOCATION,twitter-potentialConnectors-1,"Paris, Ile-de-France",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"McLean, VA",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,John.shiffman@reuters.com,2.593e-06,2.593e-06,2.593e-06,0,
LOCATION,twitter-potentialConnectors-1,"Montevideo, Uruguay",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"Brookland, Washington, DC",5.683e-05,5.683e-05,5.683e-05,0,
LOCATION,twitter-potentialConnectors-1,"Washington Bureau, Newsday",1.375e-05,1.375e-05,1.375e-05,0,
LOCATION,twitter-potentialConnectors-1,"College Park, Baltimore, DC",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Instagram.com/victoriastmartin,4.233e-06,4.233e-06,4.233e-06,0,
LOCATION,twitter-potentialConnectors-1,Victoria@vstmartin.com,4.233e-06,4.233e-06,4.233e-06,0,
LOCATION,twitter-potentialConnectors-1,"Seoul, Republic of Korea",2.255e-07,2.255e-07,2.255e-07,0,
LOCATION,twitter-potentialConnectors-1,Washington DC or thereabouts,1.188e-06,1.188e-06,1.188e-06,0,
LOCATION,twitter-potentialConnectors-1,DC. ,1.508e-07,1.508e-07,1.508e-07,0,
LOCATION,twitter-potentialConnectors-1,"Dublin City, Ireland",9.017e-06,9.017e-06,9.017e-06,0,
LOCATION,twitter-potentialConnectors-1,"Shanghai, People's Republic of China",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"Washington DC, USA ",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,WASHINGTON,3.415e-08,3.415e-08,3.415e-08,0,
LOCATION,twitter-potentialConnectors-1,Beijing,1.136e-06,1.136e-06,1.136e-06,0,
LOCATION,twitter-potentialConnectors-1,"Greater Washington, DC area",1.517e-06,1.517e-06,1.517e-06,0,
LOCATION,twitter-potentialConnectors-1,"Westminster, MD",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"New York, Peaks Island, Jersey City and the ferries in between.",7.970e-08,7.970e-08,7.970e-08,0,
LOCATION,twitter-potentialConnectors-1,Topside. ,7.970e-08,7.970e-08,7.970e-08,0,
LOCATION,twitter-potentialConnectors-1,"    Washington, D.C.",2.316e-06,2.316e-06,2.316e-06,0,
LOCATION,twitter-potentialConnectors-1,"ÜT: 49.279186,-123.035336",2.579e-07,2.579e-07,2.579e-07,0,
LOCATION,twitter-potentialConnectors-1,"USA TODAY, McLean, VA",4.570e-06,4.570e-06,4.570e-06,0,
LOCATION,twitter-potentialConnectors-1,Land of Food and Wine,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,"New York, Washington",1.385e-05,1.385e-05,1.385e-05,0,
LOCATION,twitter-potentialConnectors-1,"Washington, DC / Indianapolis",5.147e-06,5.147e-06,5.147e-06,0,
LOCATION,twitter-potentialConnectors-1,DC Metro,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Washington - Paris,2.741e-06,2.741e-06,2.741e-06,0,
LOCATION,twitter-potentialConnectors-1,"ÜT: 39.054624,-77.087734",0,0,0,0,
LOCATION,twitter-potentialConnectors-1,Kaboul,0,0,0,0,
LOCATION,twitter-potentialConnectors-1,No Value,0,1.878e-05,7.409e-04,6.108e-05,
LOCATION,twitter-potentialReach-1,Washington D.C.,0,2.509e-05,1.147e-04,2.937e-05,
LOCATION,twitter-potentialReach-1,"Washington, DC",0,2.971e-05,1.734e-04,3.397e-05,
LOCATION,twitter-potentialReach-1,United States,0,2.951e-05,8.721e-05,3.005e-05,
LOCATION,twitter-potentialReach-1,Washington DC,0,2.035e-05,1.240e-04,2.784e-05,
LOCATION,twitter-potentialReach-1,"Washington, D.C.",0,3.416e-05,2.724e-04,3.704e-05,
LOCATION,twitter-potentialReach-1,"San Francisco, CA",0,2.771e-05,8.215e-05,3.795e-05,
LOCATION,twitter-potentialReach-1,USA,0,2.009e-05,5.424e-05,2.444e-05,
LOCATION,twitter-potentialReach-1,New York metro area,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Portland, OR",0,1.986e-07,3.973e-07,1.986e-07,
LOCATION,twitter-potentialReach-1,"ÜT: 51.469447,-0.450387",9.045e-05,9.045e-05,9.045e-05,0,
LOCATION,twitter-potentialReach-1,"Washington, DC & airplanes",1.010e-04,1.010e-04,1.010e-04,0,
LOCATION,twitter-potentialReach-1,The Capitol,1.488e-04,1.488e-04,1.488e-04,0,
LOCATION,twitter-potentialReach-1,"Palomina Farm, Orange, VA",5.803e-05,5.803e-05,5.803e-05,0,
LOCATION,twitter-potentialReach-1,Washington,0,3.625e-05,1.312e-04,3.520e-05,
LOCATION,twitter-potentialReach-1,"Adams Morgan, Washington",5.741e-05,5.741e-05,5.741e-05,0,
LOCATION,twitter-potentialReach-1,"Capitol Hill, Washington, D.C.",9.716e-05,9.716e-05,9.716e-05,0,
LOCATION,twitter-potentialReach-1,CLE - STL - ALX,4.709e-05,4.709e-05,4.709e-05,0,
LOCATION,twitter-potentialReach-1,A hallway in the Capitol.,1.559e-04,1.559e-04,1.559e-04,0,
LOCATION,twitter-potentialReach-1,"DC Based, Effective World Wide",1.097e-05,1.097e-05,1.097e-05,0,
LOCATION,twitter-potentialReach-1,"Arlington, VA",0,1.293e-05,9.495e-05,2.439e-05,
LOCATION,twitter-potentialReach-1,Washington D.C. ,3.254e-06,3.246e-05,8.112e-05,2.889e-05,
LOCATION,twitter-potentialReach-1,"New York, New York",0,1.875e-05,5.624e-05,2.651e-05,
LOCATION,twitter-potentialReach-1,New York,0,9.915e-06,2.190e-05,8.633e-06,
LOCATION,twitter-potentialReach-1,"Chicago, IL",9.229e-09,2.547e-05,7.017e-05,3.171e-05,
LOCATION,twitter-potentialReach-1,New Yorker in D.C. ,9.901e-05,9.901e-05,9.901e-05,0,
LOCATION,twitter-potentialReach-1,"Washington, D.C. ",0,2.733e-05,9.953e-05,2.593e-05,
LOCATION,twitter-potentialReach-1,"Washington, DC ",0,2.975e-05,1.339e-04,3.710e-05,
LOCATION,twitter-potentialReach-1,"The 703, 202 or on the road",1.385e-04,1.385e-04,1.385e-04,0,
LOCATION,twitter-potentialReach-1,"WH Beat, Washington, DC",1.975e-05,1.975e-05,1.975e-05,0,
LOCATION,twitter-potentialReach-1,"District of Columbia, USA",1.018e-05,2.623e-05,6.182e-05,1.887e-05,
LOCATION,twitter-potentialReach-1,Capitol Hill,2.290e-04,2.290e-04,2.290e-04,0,
LOCATION,twitter-potentialReach-1,DC-area,8.239e-05,8.239e-05,8.239e-05,0,
LOCATION,twitter-potentialReach-1,DC,0,2.570e-05,1.076e-04,3.171e-05,
LOCATION,twitter-potentialReach-1,"New York, USA",0,2.805e-05,6.779e-05,2.530e-05,
LOCATION,twitter-potentialReach-1,#RiseUp,5.896e-06,5.896e-06,5.896e-06,0,
LOCATION,twitter-potentialReach-1,"London, United Kingdom",0,0,0,0,
LOCATION,twitter-potentialReach-1,Illinois -- indiana -- dc,2.665e-07,2.665e-07,2.665e-07,0,
LOCATION,twitter-potentialReach-1,"Brooklyn, NY",0,1.761e-05,6.015e-05,2.102e-05,
LOCATION,twitter-potentialReach-1,"38.90238,-77.053065",4.471e-05,4.471e-05,4.471e-05,0,
LOCATION,twitter-potentialReach-1,"Washington, D.C. // Texas",1.001e-04,1.001e-04,1.001e-04,0,
LOCATION,twitter-potentialReach-1,"New York, NY",0,2.826e-05,1.124e-04,3.681e-05,
LOCATION,twitter-potentialReach-1,Dc,1.787e-05,1.988e-05,2.189e-05,2.009e-06,
LOCATION,twitter-potentialReach-1,"Baltimore, MD",0,5.548e-06,2.007e-05,8.778e-06,
LOCATION,twitter-potentialReach-1,Baltimore,6.714e-06,6.714e-06,6.714e-06,0,
LOCATION,twitter-potentialReach-1,"Capitol Hill, DC",1.286e-04,1.286e-04,1.286e-04,0,
LOCATION,twitter-potentialReach-1,"Washington, DC/ Marriotts ",5.185e-05,5.185e-05,5.185e-05,0,
LOCATION,twitter-potentialReach-1,"Washington, D.C., USA",8.046e-05,9.377e-05,1.071e-04,1.331e-05,
LOCATION,twitter-potentialReach-1,Running between the wickets,5.805e-05,5.805e-05,5.805e-05,0,
LOCATION,twitter-potentialReach-1,"Arlington, Va.",0,2.573e-05,9.829e-05,3.300e-05,
LOCATION,twitter-potentialReach-1,The White House+points afield,7.346e-05,7.346e-05,7.346e-05,0,
LOCATION,twitter-potentialReach-1,"ÜT: 40.57206,-74.327759",8.011e-05,8.011e-05,8.011e-05,0,
LOCATION,twitter-potentialReach-1,Depends on the Day,1.424e-05,1.424e-05,1.424e-05,0,
LOCATION,twitter-potentialReach-1,District of Columbia ,1.023e-04,1.023e-04,1.023e-04,0,
LOCATION,twitter-potentialReach-1,New York City,0,2.190e-05,8.386e-05,3.580e-05,
LOCATION,twitter-potentialReach-1,Instagram,4.901e-05,4.901e-05,4.901e-05,0,
LOCATION,twitter-potentialReach-1,Location: DC,7.072e-06,7.072e-06,7.072e-06,0,
LOCATION,twitter-potentialReach-1,"Annandale, VA; Washington, DC",9.155e-05,9.155e-05,9.155e-05,0,
LOCATION,twitter-potentialReach-1,"Washington, D.C. via Drogheda",2.627e-05,2.627e-05,2.627e-05,0,
LOCATION,twitter-potentialReach-1,NV → DC,8.659e-05,8.659e-05,8.659e-05,0,
LOCATION,twitter-potentialReach-1,DC ,9.648e-05,9.648e-05,9.648e-05,0,
LOCATION,twitter-potentialReach-1,D.C.,1.029e-06,2.907e-05,1.061e-04,3.585e-05,
LOCATION,twitter-potentialReach-1,"Miami, FL",0,0,0,0,
LOCATION,twitter-potentialReach-1,Washington ,2.038e-05,5.603e-05,1.273e-04,5.041e-05,
LOCATION,twitter-potentialReach-1,The trough of disillusionment.,5.007e-05,5.007e-05,5.007e-05,0,
LOCATION,twitter-potentialReach-1,"D.C., via Karachi & New Haven.",3.840e-05,3.840e-05,3.840e-05,0,
LOCATION,twitter-potentialReach-1,"Atlanta, GA",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Washington, d.c.",2.504e-06,3.198e-05,8.260e-05,3.174e-05,
LOCATION,twitter-potentialReach-1,"Martinsburg, WV",0,0,0,0,
LOCATION,twitter-potentialReach-1,District of Columbia,0,4.155e-05,8.840e-05,3.400e-05,
LOCATION,twitter-potentialReach-1,DC via rural Illinois,1.658e-05,1.658e-05,1.658e-05,0,
LOCATION,twitter-potentialReach-1,"East Dover, VT",1.820e-06,1.820e-06,1.820e-06,0,
LOCATION,twitter-potentialReach-1,"Washington DC, Pale Blue Dot",7.421e-05,7.421e-05,7.421e-05,0,
LOCATION,twitter-potentialReach-1,"ÜT: 38.895844,-77.007033",1.736e-06,1.736e-06,1.736e-06,0,
LOCATION,twitter-potentialReach-1,"Washington, D.C.  ",1.038e-04,1.038e-04,1.038e-04,0,
LOCATION,twitter-potentialReach-1,Somewhere deep in Ohio,6.791e-05,6.791e-05,6.791e-05,0,
LOCATION,twitter-potentialReach-1,"Hamburg, Germany",6.791e-05,6.791e-05,6.791e-05,0,
LOCATION,twitter-potentialReach-1,NYC,2.180e-05,4.741e-05,7.302e-05,2.561e-05,
LOCATION,twitter-potentialReach-1,"Petworth, Washington DC",7.099e-05,7.099e-05,7.099e-05,0,
LOCATION,twitter-potentialReach-1,New York ,4.723e-06,4.723e-06,4.723e-06,0,
LOCATION,twitter-potentialReach-1,"Washington, USA",1.767e-06,1.767e-06,1.767e-06,0,
LOCATION,twitter-potentialReach-1,AJE Washington DC,2.413e-06,2.413e-06,2.413e-06,0,
LOCATION,twitter-potentialReach-1,"ÜT: 38.879163,-77.015666",2.616e-05,2.616e-05,2.616e-05,0,
LOCATION,twitter-potentialReach-1,Washington/New York,1.529e-05,1.529e-05,1.529e-05,0,
LOCATION,twitter-potentialReach-1,New York NY ,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Washington DC, America",1.403e-05,1.403e-05,1.403e-05,0,
LOCATION,twitter-potentialReach-1,Copp.tara@stripes.com,4.226e-05,4.226e-05,4.226e-05,0,
LOCATION,twitter-potentialReach-1,Where the news takes me,1.104e-06,1.104e-06,1.104e-06,0,
LOCATION,twitter-potentialReach-1,1111 North Capitol NE,3.539e-05,3.539e-05,3.539e-05,0,
LOCATION,twitter-potentialReach-1,Washington dc,1.203e-05,2.923e-05,6.086e-05,2.240e-05,
LOCATION,twitter-potentialReach-1,"Your radio, every day",1.405e-05,1.405e-05,1.405e-05,0,
LOCATION,twitter-potentialReach-1,"Frederick, MD",0,5.374e-07,1.075e-06,5.374e-07,
LOCATION,twitter-potentialReach-1,"Washington, D.C., and Missouri",7.198e-05,7.198e-05,7.198e-05,0,
LOCATION,twitter-potentialReach-1,Blakesobczak at protonmail com,7.208e-05,7.208e-05,7.208e-05,0,
LOCATION,twitter-potentialReach-1,"London, UK",0,0,0,0,
LOCATION,twitter-potentialReach-1,London,0,2.756e-06,8.268e-06,3.898e-06,
LOCATION,twitter-potentialReach-1,Los Angeles,0,2.692e-07,5.383e-07,2.692e-07,
LOCATION,twitter-potentialReach-1,Ajchavar.com,2.294e-05,2.294e-05,2.294e-05,0,
LOCATION,twitter-potentialReach-1,"New York, NY via Boston, MA",3.221e-05,3.221e-05,3.221e-05,0,
LOCATION,twitter-potentialReach-1,New york city,0,0,0,0,
LOCATION,twitter-potentialReach-1,Washington D.C,5.893e-06,4.941e-05,9.293e-05,4.352e-05,
LOCATION,twitter-potentialReach-1,"Oakland, CA",3.949e-06,3.949e-06,3.949e-06,0,
LOCATION,twitter-potentialReach-1,US,9.402e-06,1.034e-05,1.129e-05,9.418e-07,
LOCATION,twitter-potentialReach-1,"ABC7 News Washington, DC",5.031e-06,5.031e-06,5.031e-06,0,
LOCATION,twitter-potentialReach-1,"Silver Spring, MD",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Rockville, Maryland USA",0,0,0,0,
LOCATION,twitter-potentialReach-1,HR - MGQ - LHR - DC.,6.293e-07,6.293e-07,6.293e-07,0,
LOCATION,twitter-potentialReach-1,"Casper, WY",1.172e-06,1.172e-06,1.172e-06,0,
LOCATION,twitter-potentialReach-1,"Columbus, Ohio",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Wimberley, Texas",0,0,0,0,
LOCATION,twitter-potentialReach-1,D.C./Northern VA/Maryland,4.741e-07,4.741e-07,4.741e-07,0,
LOCATION,twitter-potentialReach-1,"Washington, D. C.",0,4.651e-06,9.302e-06,4.651e-06,
LOCATION,twitter-potentialReach-1,"Bedford, NH / Washington, DC",1.037e-06,1.037e-06,1.037e-06,0,
LOCATION,twitter-potentialReach-1,Maryland,0,6.385e-06,1.337e-05,5.331e-06,
LOCATION,twitter-potentialReach-1,Virginia,3.019e-06,4.820e-06,8.183e-06,2.380e-06,
LOCATION,twitter-potentialReach-1,"Virginia, USA",3.792e-07,3.792e-07,3.792e-07,0,
LOCATION,twitter-potentialReach-1,"Capitol Hill, Washington",4.138e-08,1.643e-06,3.245e-06,1.602e-06,
LOCATION,twitter-potentialReach-1,D.C. ,4.477e-05,4.477e-05,4.477e-05,0,
LOCATION,twitter-potentialReach-1,"Arlington, Va",4.502e-05,4.502e-05,4.502e-05,0,
LOCATION,twitter-potentialReach-1,"Annandale, VA",8.608e-07,8.608e-07,8.608e-07,0,
LOCATION,twitter-potentialReach-1,"Memphis, TN",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Derwood, MD",6.669e-06,6.669e-06,6.669e-06,0,
LOCATION,twitter-potentialReach-1,"Los Angeles, CA",0,2.560e-05,1.064e-04,3.565e-05,
LOCATION,twitter-potentialReach-1,"Washington DC, Atlanta GA",5.270e-06,5.270e-06,5.270e-06,0,
LOCATION,twitter-potentialReach-1,Capitol Hill ,6.400e-06,6.400e-06,6.400e-06,0,
LOCATION,twitter-potentialReach-1,"Fredericksburg, VA",2.080e-06,2.080e-06,2.080e-06,0,
LOCATION,twitter-potentialReach-1,Northern Virginia,4.474e-08,4.107e-06,8.235e-06,3.344e-06,
LOCATION,twitter-potentialReach-1,On the leading edge of life,0,0,0,0,
LOCATION,twitter-potentialReach-1,Kstewart@wtop.com,5.817e-06,5.817e-06,5.817e-06,0,
LOCATION,twitter-potentialReach-1,The luminiferous aether,1.998e-05,1.998e-05,1.998e-05,0,
LOCATION,twitter-potentialReach-1,"Washington, DC via PA & OH",1.802e-05,1.802e-05,1.802e-05,0,
LOCATION,twitter-potentialReach-1,Wash DC,2.215e-06,2.215e-06,2.215e-06,0,
LOCATION,twitter-potentialReach-1,"Fairfax County, Virginia",7.651e-06,7.651e-06,7.651e-06,0,
LOCATION,twitter-potentialReach-1,Washington D.C. USA,1.058e-05,1.058e-05,1.058e-05,0,
LOCATION,twitter-potentialReach-1,"Maryland, USA",3.351e-06,1.050e-05,1.421e-05,5.055e-06,
LOCATION,twitter-potentialReach-1,Washington DC ,0,2.465e-06,7.396e-06,3.486e-06,
LOCATION,twitter-potentialReach-1,"DC, MD, VA ",4.772e-06,4.772e-06,4.772e-06,0,
LOCATION,twitter-potentialReach-1,Redacted,1.797e-06,1.797e-06,1.797e-06,0,
LOCATION,twitter-potentialReach-1,"Washington, dc",1.811e-07,1.819e-05,3.255e-05,1.156e-05,
LOCATION,twitter-potentialReach-1,"Washington, D.C. area",6.395e-06,8.386e-06,1.038e-05,1.991e-06,
LOCATION,twitter-potentialReach-1,Wasington D.C.,8.331e-06,8.331e-06,8.331e-06,0,
LOCATION,twitter-potentialReach-1,"Potomac, MD",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Ogden, UT",7.579e-07,7.579e-07,7.579e-07,0,
LOCATION,twitter-potentialReach-1,D.C. Metro Area,0,2.443e-06,4.886e-06,2.443e-06,
LOCATION,twitter-potentialReach-1,DC | NY,1.107e-04,1.107e-04,1.107e-04,0,
LOCATION,twitter-potentialReach-1,"Georgia, USA",0,0,0,0,
