"bkingdc","234493276","King, Robert P.","Politico","Deputy Editor, Politico Pro","M","4303","1001","9950","Wed Jan 05 20:06:05 +0000 2011","True","False"
"michaelkruse","16291449","Kruse, Michael","Politico","Senior Staff Writer","M","10319","1982","50460","Mon Sep 15 03:41:07 +0000 2008","True","False"
"marianne_levine","1684234034","Levine, Marianne A.","Politico","Labor Reporter, Politico Pro","F","4901","485","1121","Mon Aug 19 21:32:05 +0000 2013","True","False"
"dlippman","20813112","Lippman, Daniel","Politico","Reporter","M","11227","11301","2300","Fri Feb 13 22:25:42 +0000 2009","True","False"
"aaronelorenzo","2176318914","Lorenzo, Aaron E.","Politico","Tax Reporter","M","534","1034","447","Tue Nov 05 15:43:50 +0000 2013","False","False"
"martinmatishak","23848444","Matishak, Martin","Politico","Cybersecurity Reporter, Politico Pro","M","2153","2008","10553","Wed Mar 11 23:01:07 +0000 2009","False","False"
"nolandmccaskill","3044840091","McCaskill, Nolan D.","Politico","Breaking News Reporter","M","6585","2005","6999","Thu Feb 19 14:52:15 +0000 2015","True","False"
"theodoricmeyer","184143817","Meyer, Theodoric","Politico","Lobbying Reporter","M","2195","276","3601","Sat Aug 28 20:18:13 +0000 2010","True","False"
"timothynoah1","437019753","Noah, Timothy R.","Politico","Labor Policy Editor","M","14732","2719","19796","Wed Dec 14 21:28:48 +0000 2011","False","False"
"brettnorman","53222666","Norman, Brett","Politico","Healthcare Reporter","M","5797","1401","381","Thu Jul 02 23:21:25 +0000 2009","True","False"
"apalmerdc","77032777","Palmer, Anna A.","Politico","Senior Washington Correspondent","F","28155","1700","5278","Thu Sep 24 20:18:35 +0000 2009","True","False"
"tradereporter","83616201","Palmer, Doug","Politico","Senior Trade Reporter","M","3178","488","1756","Mon Oct 19 14:52:05 +0000 2009","False","False"
"missbeae","43078558","Peterson, Beatrice Elizabeth","Politico","Associate Video Producer","F","3098","1364","76531","Thu May 28 09:23:24 +0000 2009","True","False"
"david_pittman","27710985","Pittman, David","Politico","eHealth Reporter, Politico Pro","M","5176","1061","9392","Mon Mar 30 19:39:12 +0000 2009","True","False"
"rachanadixit","247852986","Pradhan, Rachana D.","Politico","Healthcare Reporter","F","4852","1211","3515","Sat Feb 05 18:18:14 +0000 2011","True","False"
"andrewrestuccia","165204211","Restuccia, Andrew M.","Politico","Senior Policy Reporter","M","15556","1927","8255","Sat Jul 10 22:40:04 +0000 2010","True","False"
"maurareynolds","518956775","Reynolds, Maura","Politico","Senior Editor, The Agenda","F","603","232","389","Thu Mar 08 22:45:27 +0000 2012","True","False"
"politicokevin","163589845","Robillard, Kevin P.","Politico","Campaign Reporter, Senate & Governors","M","11740","1800","34429","Tue Jul 06 20:17:45 +0000 2010","True","False"
"dsamuelsohn","15993122","Samuelsohn, Darren Sean","Politico","Senior White House Reporter","M","9543","8408","4188","Tue Aug 26 05:54:38 +0000 2008","True","False"
"ec_schneider","462169232","Schneider, Elena C.","Politico","Campaign Reporter","F","4573","1147","12720","Thu Jan 12 17:03:02 +0000 2012","True","False"
"jascholtes","747876121","Scholtes, Jennifer A.","Politico","Transportation Security Reporter ","F","5126","4376","1408","Thu Aug 09 20:22:58 +0000 2012","False","False"
"eschor","46417885","Schor, Elana","Politico","Congressional Reporter","F","11325","694","11280","Thu Jun 11 15:58:38 +0000 2009","True","False"
"schreckreports","951915308","Schreckinger, Benjamin Vose","Politico","Staff Writer, Politico Magazine","M","9492","1042","8942","Fri Nov 16 15:46:39 +0000 2012","True","False"
"nancyscola","4607","Scola, Nancy","Politico","Tech & Politics Reporter","F","9947","1560","16181","Tue Aug 22 21:19:43 +0000 2006","True","False"
"maggieseverns","185680080","Severns, Maggie","Politico","Reporter","F","5565","1749","7243","Wed Sep 01 15:38:49 +0000 2010","True","False"
"jackshafer","12245632","Shafer, Jack","Politico","Senior Media Writer, Politico Magazine","M","72553","963","43366","Tue Jan 15 00:39:38 +0000 2008","True","False"
"politico_steve","21800063","Shepard, Steven","Politico","Chief Polling Analyst","M","13930","6014","43136","Tue Feb 24 21:28:09 +0000 2009","True","False"
"jakesherman","21252618","Sherman, Jacob S.","Politico","Senior Writer","M","75225","2835","39084","Wed Feb 18 23:01:53 +0000 2009","True","False"
"politicoroger","308233424","Simon, Roger M.","Politico","Chief Political Columnist","M","45476","1809","23810","Tue May 31 01:57:55 +0000 2011","False","False"
"margyslattery","170694418","Slattery, Margaret Ann","Politico","Deputy Editor, Politico Magazine","F","1340","1092","850","Sun Jul 25 14:15:45 +0000 2010","True","False"
"annelizabeth18","64320126","Snider, Ann E.","Politico","Water Reporter","F","1395","640","1572","Mon Aug 10 02:47:40 +0000 2009","False","False"
"timstarks","46927338","Starks II, Timothy A.","Politico","Cybersecurity Reporter","M","3049","2023","3346","Sat Jun 13 17:38:20 +0000 2009","False","False"
"danielstrauss4","75600769","Strauss, Daniel","Politico","Campaign Pro Reporter","M","9022","1453","70713","Sat Sep 19 17:41:37 +0000 2009","True","False"
"dariustahir","55874399","Tahir, Darius A.","Politico","eHealth Reporter, Politico Pro","M","2045","521","19621","Sat Jul 11 17:01:55 +0000 2009","False","False"
"temple_west","17765641","Temple-West, Patrick C.","Politico","Financial Reporter","M","620","74","544","Sun Nov 30 23:30:51 +0000 2008","False","False"
"nahaltoosi","76611108","Toosi, Nahal","Politico","Foreign Affairs Correspondent","F","9243","1146","9764","Wed Sep 23 10:32:14 +0000 2009","True","False"
"dannyvinik","363997734","Vinik, Daniel R.","Politico","Assistant Editor, Politico Agenda","M","3259","2039","20331","Mon Aug 29 01:28:03 +0000 2011","True","False"
"kenvogel","112526560","Vogel, Kenneth P.","Politico","Chief Investigative Reporter","M","50973","1145","25976","Mon Feb 08 20:39:32 +0000 2010","True","False"
"zachary","749303","Warmbrodt, Zachary","Politico","Financial Services Reporter","M","3484","4048","5154","Fri Feb 02 22:31:28 +0000 2007","True","False"
"swheaton","3648061","Wheaton, Sarah","Politico","Senior Health Reporter, Politico Europe","F","5406","2518","6120","Fri Apr 06 19:20:06 +0000 2007","True","False"
"colinwilhelm","242169927","Wilhelm, Colin","Politico","Taxes & Fintech Reporter, Politico Pro","M","2134","2444","18565","Mon Jan 24 03:33:43 +0000 2011","True","False"
"kathrynwolfe","48125246","Wolfe, Kathryn A.","Politico","Deputy Transportation Editor","F","3202","760","6880","Wed Jun 17 21:33:56 +0000 2009","True","False"
"abwrig","316375309","Wright, Austin B.","Politico","Congressional Reporter","M","7184","1486","1567","Mon Jun 13 10:50:00 +0000 2011","True","False"
"mikezapler","28401561","Zapler, Michael","Politico","Senior Congressional Editor","M","1316","635","905","Thu Apr 02 19:31:01 +0000 2009","False","False"
"theabstoddard","4902064493","Stoddard, Alexandra B.","RealClearPolitics","Associate Editor & Columnist","F","1208","14","55","Fri Feb 12 18:14:22 +0000 2016","False","False"
"robertiafolla","131856262","Iafolla, Robert","Thomson Reuters","Labor & Employment Reporter","M","777","193","678","Sun Apr 11 15:03:35 +0000 2010","False","False"
"dnvolz","23664429","Volz, Dustin","Thomson Reuters","Cybersecurity & Surveillance Reporter","M","14475","1645","12925","Tue Mar 10 21:47:29 +0000 2009","True","False"
"billfreebairn","525687528","Freebairn, William","S&P Global Platts","Senior Managing Editor","M","38","118","90","Thu Mar 15 19:43:37 +0000 2012","False","False"
"dcgaryg","13304022","Gentile, Gary","S&P Global Platts","Chief Editor, Oilgram News","M","1272","2145","3969","Sun Feb 10 07:20:44 +0000 2008","False","False"
"jasminmelvin","91156486","Hudson, Jasmin","S&P Global Platts","Editor, Inside FERC","F","580","261","835","Thu Nov 19 18:06:29 +0000 2009","False","False"
"brianjscheid","1633828237","Scheid, Brian J.","S&P Global Platts","Crude Oil Policy Reporter","M","2485","600","2824","Tue Jul 30 20:52:42 +0000 2013","False","False"
"jfischman","29580450","Fischman, Josh E.","Scientific American","Senior Editor","M","1304","163","2613","Tue Apr 07 23:43:33 +0000 2009","True","False"
"dina_maron","520766752","Maron, Dina F.","Scientific American","Editor & Writer","F","3192","1389","4331","Sat Mar 10 21:53:47 +0000 2012","True","False"
"watermanreports","497455568","Waterman, Shaun N.","Scoop News","Cybersecurity Reporter","M","2203","2046","2709","Mon Feb 20 00:57:21 +0000 2012","False","False"
"mikesacksesq","90478926","Sacks, Mike","Scripps Howard News Service","National Political Correspondent ","M","9058","1030","21268","Mon Nov 16 20:40:53 +0000 2009","True","False"
"energymetrodesk","27903091","Sodergreen, John R.","Scudder Publishing","Reporter & Publisher","M","138","143","52","Tue Mar 31 16:20:15 +0000 2009","False","False"
"federal_it","2801107696","Boyd, Aaron T","Sightline Media Group","Editor, Fifth Domain & Federal Times","M","1314","735","2220","Fri Oct 03 00:05:43 +0000 2014","True","False"
"cavasships","373992687","Cavas, Christopher","Sightline Media Group","Naval Warfare Correspondent, DefenseNews","M","10155","986","8444","Thu Sep 15 14:35:56 +0000 2011","True","False"
"corrinamber","171212125","Corrin, Amber","Sightline Media Group","Editor, C4ISRNET","F","2802","828","3575","Mon Jul 26 20:49:17 +0000 2010","True","False"
"reporterjoe","9126752","Gould, Joseph M.","Sightline Media Group","Congress Reporter, Defense News","M","4372","3327","8297","Thu Sep 27 15:51:38 +0000 2007","True","False"
"karenjowers","3035127837","Jowers, Karen Grigg","Sightline Media Group","Senior Reporter","F","95","6","19","Fri Feb 13 18:22:07 +0000 2015","False","False"
"stephenlosey","420832039","Losey, Stephen","Sightline Media Group","Senior Writer, Air Force Times","M","2137","739","7931","Fri Nov 25 04:47:36 +0000 2011","True","False"
"aaronmehta","103016675","Mehta, Aaron","Sightline Media Group","Senior Pentagon Correspondent, DefenseNews","M","10388","563","40645","Fri Jan 08 15:53:25 +0000 2010","True","False"
"meghannreports","1152617791","Myers, Meghann","Sightline Media Group","Staff Writer","F","1214","189","4994","Wed Feb 06 01:59:39 +0000 2013","True","False"
"jeffschogol","16949386","Schogol, Jeffrey Duff","Sightline Media Group","Writer, Marine Corps Times","M","4381","2259","8972","Fri Oct 24 13:52:57 +0000 2008","True","False"
"leoshane","16547587","Shane III, Leo","Sightline Media Group","Congressional Reporter, Military Times","M","15007","418","29834","Wed Oct 01 18:19:22 +0000 2008","True","False"
"michelletan32","486994518","Tan, Michelle","Sightline Media Group","Managing Editor, Army Times & Air Force Times","F","2018","613","1054","Wed Feb 08 22:04:24 +0000 2012","True","False"
"andrewtilghman","40315826","Tilghman, Andrew S.","Sightline Media Group","Managing Editor, Navy Times & Marine Times","M","3609","482","1509","Fri May 15 19:42:46 +0000 2009","True","False"
"ncaplanbricker","591204352","Caplan-Bricker, Nora R.","Slate","Contributing Writer","F","2663","2505","3217","Sat May 26 19:52:07 +0000 2012","True","False"
"josh_levin","2984161","Levin, Joshua","Slate","Executive Editor","M","13833","1098","5642","Fri Mar 30 15:45:13 +0000 2007","True","False"
"saletan","83374478","Saletan, William","Slate","National Correspondent","M","30206","699","12826","Sun Oct 18 14:34:10 +0000 2009","True","False"
"jeremystahl","46501372","Stahl, Jeremy","Slate","Senior Editor","M","6134","2597","12601","Thu Jun 11 21:51:29 +0000 2009","True","False"
"mjs_dc","88215673","Stern, Mark Joseph","Slate","Writer, Law & LGBT Issues","M","16319","3723","18236","Sat Nov 07 16:18:03 +0000 2009","True","False"
"xwaldie","186826724","Waldman, Katy","Slate","Staff Writer","F","6572","416","2528","Sat Sep 04 14:26:06 +0000 2010","True","False"
"rachelegross","127739478","Gross, Rachel E.","Smithsonian Magazine","Online Science Edito","F","2203","733","2559","Tue Mar 30 03:09:44 +0000 2010","True","False"
"pfswarts","205886080","Swarts, Phillip F.","Space News","Reporter","M","656","1074","6331","Thu Oct 21 20:34:14 +0000 2010","False","False"
"dylanlscott","118130765","Scott, Dylan L.","Stat News","Washington Correspondent","M","11391","1623","39145","Sat Feb 27 18:03:36 +0000 2010","True","False"
"johnbjudis","1415695681","Judis, John Barney","Talking Points Memo","Columnist","M","1915","46","121","Thu May 09 14:35:57 +0000 2013","False","False"
"tpm_dk","15906481","Kurtz, David","Talking Points Memo","Managing Editor","M","6963","852","16485","Tue Aug 19 17:03:12 +0000 2008","True","False"
"caitlinmacneal","243212564","MacNeal, Caitlin","Talking Points Memo","News Writer","F","3233","1303","2891","Wed Jan 26 15:17:13 +0000 2011","True","False"
"tierney_megan","175121836","Sneed, Tierney M.","Talking Points Memo","Reporter","F","4003","1126","15611","Thu Aug 05 18:02:44 +0000 2010","True","False"
"priscialva","553840400","Alvarez, Priscilla N.","The Atlantic","Assistant Editor","F","2349","870","1680","Sat Apr 14 21:16:32 +0000 2012","True","False"
"mcottle","60602656","Cottle, M. Michelle","The Atlantic","Contributing Editor","F","1881","559","1809","Mon Jul 27 13:53:03 +0000 2009","False","False"
"emily_deruy","174093269","DeRuy, Emily","The atlantic","Reporter for the Atlantic, formerly univison","F","2925","1306","12532","Tue Aug 03 02:38:39 +0000 2010","True","False"
"ckmarie","16228326","Foran, Clare M.","The Atlantic","Politics Writer","F","7798","4328","8575","Wed Sep 10 21:06:57 +0000 2008","True","False"
"nora_kelly","146585071","Kelly, Nora E.","The Atlantic","Politics Editor & Writer","F","3605","1555","11091","Fri May 21 20:35:47 +0000 2010","True","False"
"marinakoren","142359854","Koren, Marina","The Atlantic","Reporter","F","2947","2502","14513","Mon May 10 17:40:10 +0000 2010","True","False"
"mattvas","36260866","Vasilogambros, Matt","The Atlantic","Staff Writer","M","3265","844","23734","Wed Apr 29 02:33:33 +0000 2009","True","False"
"alexanderbolton","108985543","Bolton, Alexander Bruce","The Hill","Staff Writer","M","5453","898","2031","Wed Jan 27 16:24:07 +0000 2010","True","False"
"jessebyrnes","365694250","Byrnes, Jesse","The Hill","Associate Editor","M","2383","993","14448","Wed Aug 31 21:30:39 +0000 2011","True","False"
"timothy_cama","22508206","Cama, Timothy","The Hill","Energy & Environment Reporter","M","4817","783","11334","Mon Mar 02 17:28:32 +0000 2009","True","False"
"jordainc","27756540","Carney, Jordain R.","The Hill","Senate Reporter","F","1853","1068","7417","Mon Mar 30 23:11:55 +0000 2009","False","False"
"mchalfant16","412791809","Chalfant, Morgan Mary","The Hill","Cybersecurity Reporter","F","2381","1029","4072","Tue Nov 15 04:06:04 +0000 2011","False","False"
"bobcusack","266830495","Cusack, Robert","The Hill","Editor in Chief","M","8680","1905","6751","Tue Mar 15 22:10:46 +0000 2011","True","False"
"timdevaney","138774153","Devaney, Timothy","The Hill","Staff Writer","M","1729","601","5091","Fri Apr 30 15:04:52 +0000 2010","True","False"
"kimkd512","247441640","Dixon, Kim","The Hill","Health Editor, The Hill Extra","F","1244","186","462","Fri Feb 04 20:16:48 +0000 2011","False","False"
"joneasley","165998897","Easley, Jonathan C.","The Hill","Campaigns Reporter","M","4021","2343","9780","Tue Jul 13 02:21:29 +0000 2010","True","False"
"jordanfabian","47632905","Fabian, Jordan H.","The Hill","White House Correspondent","M","14864","1804","40829","Tue Jun 16 14:13:13 +0000 2009","True","False"
"la_hagen","426396509","Hagen, Lisa","The Hill","Political Reporter","F","939","1295","1735","Fri Dec 02 05:48:42 +0000 2011","False","False"
"dhenry","17144765","Henry, Devin Kendrick","The Hill","Energy & Environment Reporter","M","2641","770","7540","Tue Nov 04 00:33:22 +0000 2008","True","False"
"bkamisar","89237846","Kamisar, Benjamin","The Hill","Staff Writer","M","2322","2754","7225","Wed Nov 11 17:37:59 +0000 2009","True","False"
"cimarcos","250912539","Marcos, Cristina","The Hill","House Reporter","F","6856","1725","11332","Sat Feb 12 02:08:04 +0000 2011","True","False"
"catemartel","1493053800","Martel, Catherine A.","The Hill","National Political Reporter","F","10609","6181","3664","Sat Jun 08 14:36:27 +0000 2013","True","False"
"cyram","17634686","Master, Cyra","The Hill","Associate Editor","F","933","1803","19004","Tue Nov 25 22:56:06 +0000 2008","False","False"
"vickofthehill","11702412","Needham, Vicki","The Hill","Finance Reporter","F","1872","2281","13190","Tue Jan 01 00:10:51 +0000 2008","False","False"
"kerning","1692401","Perks, Ashley J.","The Hill","Design Director","F","643","443","15933","Wed Mar 21 00:27:21 +0000 2007","False","False"
"niallstanage","24951142","Stanage, Niall G.","The Hill","White House Columnist","M","5111","3181","13880","Tue Mar 17 20:46:46 +0000 2009","True","False"
"petersullivan4","369534928","Sullivan, Peter","The Hill","Staff Writer","M","1741","488","5506","Wed Sep 07 14:38:40 +0000 2011","False","False"
"dweaverthehill","2729582012","Weaver, Dustin A.","The Hill","News Editor","M","477","935","345","Wed Aug 13 14:30:33 +0000 2014","False","False"
"nateweixel","606430919","Weixel, Nathaniel L.","The Hill","Senior Health Reporter, The Hill Extra","M","1123","1030","4648","Tue Jun 12 16:10:20 +0000 2012","True","False"
"wheelerlydia","351034720","Wheeler, Lydia W","The Hill","Federal Regulations & Supreme Court Reporter","F","1718","1277","1731","Mon Aug 08 17:56:55 +0000 2011","True","False"
"katiebowill","2375574151","Williams, Katherine B.","The Hill","National Security Reporter","F","5274","599","6482","Thu Mar 06 16:00:08 +0000 2014","True","False"
"misswilson","18992437","Wilson, Megan R.","The Hill","Lobbying & Advocacy Reporter","F","2080","1231","8667","Wed Jan 14 20:01:27 +0000 2009","False","False"
"politicsreid","12272322","Wilson, Reid H.","The Hill","National Correspondent","M","44379","961","32361","Tue Jan 15 14:24:03 +0000 2008","False","False"
"scottwongdc","136550204","Wong, Scott B.","The Hill","Senior Staff Writer","M","18950","2743","21434","Sat Apr 24 07:31:45 +0000 2010","True","False"
"alexbrownnj","21845498","Brown, Alex","The Hotline","Reporter","M","947","1291","3101","Wed Feb 25 07:30:56 +0000 2009","False","False"
"zachary_cohen","241682176","Cohen, Zachary C.","The Hotline","Governors Reporter","M","2749","3024","25153","Sat Jan 22 21:52:06 +0000 2011","True","False"
"justiceggreen","252773615","Gilpin-Green, Justice L.","The Hotline","Digital Editor","F","874","1026","745","Tue Feb 15 21:52:00 +0000 2011","True","False"
"kyletrygstad","160561302","Trygstad, Kyle","The Hotline","Editor","M","6933","1098","8321","Mon Jun 28 14:30:11 +0000 2010","True","False"
"edwards_bre","305452850","Edwards, Breanna C.","The Root","News Editor","F","1266","752","1675","Thu May 26 07:29:21 +0000 2011","True","False"
"adamreports","711335484216254465","Peck, Adam N.","ThinkProgress","Opinion Editor","M","2","0","1","Sat Mar 19 23:36:10 +0000 2016","False","False"
"peteschroeder","14659350","Schroeder, Peter C.","Thomson Reuters","Financial Regulations Reporter","M","3916","1831","16833","Mon May 05 13:32:16 +0000 2008","True","False"
"aaltman82","243725308","Altman, Alex S.","Time Magazine","Deputy Washington Bureau Chief","M","3994","605","5009","Thu Jan 27 17:40:29 +0000 2011","True","False"
"ryanbeckwith","16459325","Beckwith, Ryan Teague","Time Magazine","Politics Editor","M","20241","6826","88797","Thu Sep 25 22:43:36 +0000 2008","True","False"
"tcberenson","1499145156","Berenson, Tessa C.","Time Magazine","Reporter","F","2295","1804","3645","Mon Jun 10 19:37:15 +0000 2013","True","False"
"calabresim","1968846060","Calabresi, Massimo T.","Time Magazine","Senior Correspondent","M","988","443","44","Fri Oct 18 13:30:45 +0000 2013","True","False"
"elizabethjdias","177336591","Dias, Elizabeth J.","Time Magazine","Religion & Politics Correspondent","F","14493","2618","9046","Wed Aug 11 21:48:08 +0000 2010","True","False"
"haleybureau","52797896","Edwards, Haley","Time Magazine","Correspondent","F","3112","1905","2741","Wed Jul 01 17:56:33 +0000 2009","False","False"
"sam_frizell","191049947","Frizell, Sam","Time Magazine","Politics Writer","M","3172","803","4682","Wed Sep 15 13:59:49 +0000 2010","True","False"
"davejohndc","301544014","Johnson, David A.","Time Magazine","Data Journalist","M","660","949","1270","Thu May 19 17:05:20 +0000 2011","False","False"
"zekejmiller","21316253","Miller, Zeke J.","Time Magazine","White House Correspondent","M","192804","5415","159722","Thu Feb 19 17:01:16 +0000 2009","True","False"
"jnsmall","14049145","Newton-Small, Jay","Time Magazine","Contributor","F","19366","1290","13246","Wed Feb 27 14:39:24 +0000 2008","True","False"
"m_rhodan","482301201","Rhodan, Maya N.","Time Magazine","Reporter","F","2744","1186","6828","Fri Feb 03 19:09:19 +0000 2012","True","False"
"michaelscherer","17910554","Scherer, Michael B.","Time Magazine","Washington Bureau Chief","M","32487","2195","23309","Fri Dec 05 22:54:46 +0000 2008","True","False"
"chriswilsondc","15741451","Wilson, Christopher E.","Time Magazine","Director of Data Journalism","M","3090","721","6182","Tue Aug 05 20:42:07 +0000 2008","False","False"
"leahbarkoukis","333005530","Barkoukis, Leah","Townhall","Online Feautres Editor","F","749","393","629","Sun Jul 10 20:23:54 +0000 2011","False","False"
"amandaamunoz","1563983299","Munoz, Amanda A.","Townhall","External Relations Director","F","512","997","538","Tue Jul 02 19:42:33 +0000 2013","False","False"
"obrienc2","182627613","O’Brien, Cortney","Townhall","Managing News Editor","F","2226","1375","32192","Wed Aug 25 01:15:08 +0000 2010","True","False"
"katiepavlich","48459553","Pavlich, Catherine","Townhall","Editor","F","398917","1506","41918","Thu Jun 18 19:29:32 +0000 2009","True","False"
"crousselle","16812908","Rousselle, Christine","Townhall","Managing Web Editor","F","5199","1045","117264","Thu Oct 16 19:49:05 +0000 2008","True","False"
"mvespa1","353866329","Vespa, Matt","Townhall","Associate Editor","M","6937","3010","73737","Fri Aug 12 19:20:14 +0000 2011","True","False"
"laurenonthehill","96405362","Camera, Lauren S.","U.S. News & World Report","National Education Reporter","F","3209","986","3774","Sat Dec 12 19:45:38 +0000 2009","True","False"
"pat_garofalo","356564509","Garofalo, Patrick","U.S. News & World Report","Assistant Managing Editor, Opinion","M","2575","1571","12302","Wed Aug 17 01:35:49 +0000 2011","True","False"
"leonardkl","52282776","Leonard, Kimberly L.","U.S. News & World Report","Senior Healthcare Writer","F","7406","5354","18307","Tue Jun 30 03:03:08 +0000 2009","True","False"
"gabbilevy","16434028","Levy, Gabrielle F.","U.S. News & World Report","Political Reporter","F","2130","849","22028","Wed Sep 24 13:12:17 +0000 2008","True","False"
"milligansusan","539229153","Milligan, Susan E.","U.S. News & World Report","Political Writer","F","963","275","3643","Wed Mar 28 15:38:50 +0000 2012","False","False"
"stevennelson10","47893782","Nelson, Steven","U.S. News & World Report","Reporter","M","5000","2899","3134","Wed Jun 17 07:58:05 +0000 2009","False","False"
"alneuhauser","131552659","Neuhauser, Alan","U.S. News & World Report","Criminal Justice Law Reporter","M","3160","2651","12253","Sat Apr 10 16:26:39 +0000 2010","True","False"
"rschles","42352386","Schlesinger, Robert","U.S. News & World Report","Managing Editor, Opinion","M","4426","1910","34044","Mon May 25 04:52:44 +0000 2009","True","False"
"pdshinkman","41653798","Shinkman, Paul D.","U.S. News & World Report","National Security Correspondent","M","3817","3443","13261","Thu May 21 19:11:58 +0000 2009","True","False"
"stevensternberg","11579212","Sternberg, Steve","U.S. News & World Report","Senior Writer","M","16268","8693","7422","Thu Dec 27 20:50:28 +0000 2007","True","False"
"verbdc","579560688","Williams, Joseph P.","U.S. News & World Report","News Editor","M","749","900","15061","Mon May 14 02:38:28 +0000 2012","False","False"
"edroso","15730608","Edroso, Roy","UCG","Editor, DecisionHealth","M","4550","1652","36270","Tue Aug 05 01:29:22 +0000 2008","False","False"
"elizacollins1","264025526","Collins, Eliza S.","USA Today","Congressional Reporter","F","6027","3122","7047","Fri Mar 11 05:35:11 +0000 2011","True","False"
"jilldlawrence","47415772","Lawrence, Jill Debra","USA Today","Commentary Editor & Columnist","F","12349","1872","30487","Mon Jun 15 19:13:39 +0000 2009","True","False"
"b_resnick","300552750","Resnick, Brian","Vox Media","Science Reporter","M","3788","1754","11541","Tue May 17 23:35:30 +0000 2011","True","False"
"rubinations","373743799","Rubin, Gabe","Wall Street Journal","Multimedia Producer","M","853","660","2775","Thu Sep 15 03:48:50 +0000 2011","True","False"
"andymedici","40055186","Medici, Andrew S.","Washington Business Journal","Money Reporter","M","1500","735","2651","Thu May 14 18:35:09 +0000 2009","True","False"
"joelmentum","148936255","Gehrke, Jr., Joel S.","Washington Examiner","Foreign Affairs Reporter","M","3688","616","21099","Fri May 28 00:31:18 +0000 2010","True","False"
"davecclarke","135558864","Clarke, David","Washington Post","Deputy White House Editor","M","1914","1290","5602","Wed Apr 21 16:55:30 +0000 2010","False","False"
"jameshohmann","24439201","Hohmann, James P.","Washington Post","National Political Correspondent","M","37431","3133","30563","Sat Mar 14 22:11:59 +0000 2009","True","False"
"sklevine","349394162","Levine, Susan K.","Washington Post","Deputy National Health, Science, & Environment Editor","F","1011","787","2684","Sat Aug 06 01:26:30 +0000 2011","False","False"
"eliseviebeck","154909422","Viebeck, Elise J.","Washington Post","National Reporter","F","11282","2761","4643","Sat Jun 12 15:13:24 +0000 2010","True","False"
"davideldridge","14305039","Eldridge, David","Washington Times","Senior Editor","M","491","1013","1666","Fri Apr 04 18:26:15 +0000 2008","False","False"
"brfreed","14207809","Freed, Benjamin","Washingtonian","Staff Writer","M","6011","2353","58932","Mon Mar 24 14:49:27 +0000 2008","True","False"
"michael_gaynor","261933885","Gaynor, Michael","Washingtonian","Staff Writer","M","451","171","204","Mon Mar 07 00:49:12 +0000 2011","True","False"
"harryjaffe","16033034","Jaffe, Harry S.","Washingtonian","Editor At-Large","M","1928","727","1115","Thu Aug 28 21:25:09 +0000 2008","True","False"
"marisakashino","251917058","Kashino, Marisa M.","Washingtonian","Senior Editor","F","902","590","1450","Mon Feb 14 03:11:06 +0000 2011","False","False"
"lmullinsdc","277516059","Mullins, Luke","Washingtonian","Senior Writer","M","823","374","482","Tue Apr 05 14:40:35 +0000 2011","False","False"
"michaelschaffer","22586564","Schaffer, Michael","Washingtonian","Editor","M","3219","1469","5236","Tue Mar 03 04:41:38 +0000 2009","False","False"
"fredbarnes","15731751","Barnes, Fred W","Weekly Standard","Executive Editor","M","81156","11535","682","Tue Aug 05 03:24:06 +0000 2008","False","False"
"jvlast","611816381","Last, Jonathan V.","Weekly Standard","Senior Writer","M","5579","143","4329","Mon Jun 18 16:46:02 +0000 2012","True","False"
"mccormackjohn","27689907","McCormack, John M.","Weekly Standard","Senior Writer","M","25285","1537","48144","Mon Mar 30 17:47:36 +0000 2009","False","False"
"jswifttws","15146659","Swift, James A.","Weekly Standard","Deputy Online Editor","M","5500","2037","82480","Tue Jun 17 15:19:03 +0000 2008","True","False"
"philipterzian","132215786","Terzian, Philip","Weekly Standard","Literary Editor","M","5716","2365","14340","Mon Apr 12 16:19:30 +0000 2010","False","False"
"michaelrwarren","15741263","Warren, Michael R.","Weekly Standard","Senior Writer","M","6906","892","25377","Tue Aug 05 20:26:55 +0000 2008","False","False"
"vermontgmg","926601","Graff, Garrett M.","Wired","Staff Writer","M","13121","3555","9334","Sun Mar 11 15:03:11 +0000 2007","True","False"
"juliansadur","2165351672","Sadur, Julian Mitsuo","WMDT","News Reporter","M","627","1361","3308","Wed Oct 30 19:35:17 +0000 2013","False","False"
"emlybelz","15754348","Belz, Emily C.","World Magazine","Reporter","F","1898","576","7303","Wed Aug 06 20:00:34 +0000 2008","False","False"
"jcderrick1","189542696","Derrick, J. C.","World Magazine","Political Reporter","M","1699","650","15839","Sat Sep 11 15:13:19 +0000 2010","False","False"
"jmooredc","334205603","Moore, Andrew (Jack) Jackson","WTOP","Digital Writer & Editor","M","1067","526","2125","Tue Jul 12 18:50:42 +0000 2011","True","False"
"juditheayers","3291195791","Ayers, Judith E.","WTTG-TV","Weekend Assignment Editor","F","351","1237","3077","Wed May 20 11:55:35 +0000 2015","False","False"
"emilymiller","21434408","Miller, Emily","Freelance","Journalist & Author ","F","58788","2329","35604","Fri Feb 20 21:11:55 +0000 2009","True","False"
"npraudie","31448660","Cornish-Emery, Audie","National Public Radio","Co-Host NPR's All Things Considered","F","105462","895","5866","Wed Apr 15 16:34:06 +0000 2009","True","False"
