"ckmarie","16228326","Foran, Clare M.","The Atlantic","Politics Writer","F","White","7666","4302","8407","Wed Sep 10 21:06:57 +0000 2008","True","False"
"fordm","26559241","Ford, Matt S.","The Atlantic","Associate Editor","M","White","25655","3773","90940","Wed Mar 25 18:39:00 +0000 2009","True","False"
"grahamdavida","46955476","Graham, David A.","The Atlantic","Staff Writer","M","White","21176","2032","91829","Sat Jun 13 20:18:33 +0000 2009","True","False"
"nora_kelly","146585071","Kelly, Nora E.","The Atlantic","Politics Editor & Writer","F","White","3476","1536","10808","Fri May 21 20:35:47 +0000 2010","True","False"
"marinakoren","142359854","Koren, Marina","The Atlantic","Reporter","F","White","2865","2499","14439","Mon May 10 17:40:10 +0000 2010","True","False"
"mattvas","36260866","Vasilogambros, Matt","The Atlantic","Staff Writer","M","Hispanic","3256","843","23736","Wed Apr 29 02:33:33 +0000 2009","True","False"
"gcaw","14848157","Wood, Graeme C.A.","The Atlantic","National Correspondent","M","Asian","21670","2602","9640","Tue May 20 18:18:11 +0000 2008","True","False"
"markplotkindc","394835967","Plotkin, Mark","The Georgetowner","Columnist","M","White","1091","4","129","Thu Oct 20 18:09:20 +0000 2011","False","False"
"alexanderbolton","108985543","Bolton, Alexander Bruce","The Hill","Staff Writer","M","White","5377","896","2013","Wed Jan 27 16:24:07 +0000 2010","True","False"
"jessebyrnes","365694250","Byrnes, Jesse","The Hill","Associate Editor","M","White","2369","999","14311","Wed Aug 31 21:30:39 +0000 2011","True","False"
"timothy_cama","22508206","Cama, Timothy","The Hill","Energy & Environment Reporter","M","White","4681","773","10900","Mon Mar 02 17:28:32 +0000 2009","True","False"
"jordainc","27756540","Carney, Jordain R.","The Hill","Senate Reporter","F","White","1789","1071","7314","Mon Mar 30 23:11:55 +0000 2009","False","False"
"mchalfant16","412791809","Chalfant, Morgan Mary","The Hill","Cybersecurity Reporter","F","White","2355","1018","4042","Tue Nov 15 04:06:04 +0000 2011","False","False"
"bobcusack","266830495","Cusack, Robert","The Hill","Editor in Chief","M","White","8549","1883","6717","Tue Mar 15 22:10:46 +0000 2011","True","False"
"timdevaney","138774153","Devaney, Timothy","The Hill","Staff Writer","M","White","1727","599","5088","Fri Apr 30 15:04:52 +0000 2010","True","False"
"kimkd512","247441640","Dixon, Kim","The Hill","Health Editor, The Hill Extra","F","White","1242","192","447","Fri Feb 04 20:16:48 +0000 2011","False","False"
"joneasley","165998897","Easley, Jonathan C.","The Hill","Campaigns Reporter","M","White","3965","2321","9724","Tue Jul 13 02:21:29 +0000 2010","True","False"
"jordanfabian","47632905","Fabian, Jordan H.","The Hill","White House Correspondent","M","White","14594","1799","40521","Tue Jun 16 14:13:13 +0000 2009","True","False"
"brettaferguson","988880010","Ferguson, Brett","The Hill","Executive Editor, The Hill Extra","M","White","56","37","42","Tue Dec 04 14:32:20 +0000 2012","False","False"
"la_hagen","426396509","Hagen, Lisa","The Hill","Political Reporter","F","White","917","1282","1655","Fri Dec 02 05:48:42 +0000 2011","False","False"
"dhenry","17144765","Henry, Devin Kendrick","The Hill","Energy & Environment Reporter","M","White","2609","767","7453","Tue Nov 04 00:33:22 +0000 2008","True","False"
"bkamisar","89237846","Kamisar, Benjamin","The Hill","Staff Writer","M","White","2261","2690","7064","Wed Nov 11 17:37:59 +0000 2009","True","False"
"rebecca_h_k","20570746","Kheel, Rebecca Hillary","The Hill","Defense Reporter","F","White","234","315","601","Wed Feb 11 04:20:18 +0000 2009","False","False"
"realmikelillis","3776458695","Lillis, Michael","The Hill","Senior Reporter","M","White","214","12","1","Sat Sep 26 00:40:55 +0000 2015","False","False"
"cimarcos","250912539","Marcos, Cristina","The Hill","House Reporter","F","White","6740","1717","11133","Sat Feb 12 02:08:04 +0000 2011","True","False"
"catemartel","1493053800","Martel, Catherine A.","The Hill","National Political Reporter","F","White","10567","6147","3624","Sat Jun 08 14:36:27 +0000 2013","True","False"
"cyram","17634686","Master, Cyra","The Hill","Associate Editor","F","White","930","1795","18985","Tue Nov 25 22:56:06 +0000 2008","False","False"
"vickofthehill","11702412","Needham, Vicki","The Hill","Finance Reporter","F","White","1860","2252","12262","Tue Jan 01 00:10:51 +0000 2008","False","False"
"kerning","1692401","Perks, Ashley J.","The Hill","Design Director","F","White","636","436","15807","Wed Mar 21 00:27:21 +0000 2007","False","False"
"willsommer","274294204","Sommer, William F.V.","The Hill","Campaign Editor","M","White","11672","1788","2926","Wed Mar 30 02:47:48 +0000 2011","True","False"
"niallstanage","24951142","Stanage, Niall G.","The Hill","White House Columnist","M","White","4943","3086","13609","Tue Mar 17 20:46:46 +0000 2009","True","False"
"petersullivan4","369534928","Sullivan, Peter","The Hill","Staff Writer","M","White","1594","477","5280","Wed Sep 07 14:38:40 +0000 2011","False","False"
"dweaverthehill","2729582012","Weaver, Dustin A.","The Hill","News Editor","M","White","474","936","340","Wed Aug 13 14:30:33 +0000 2014","False","False"
"nateweixel","606430919","Weixel, Nathaniel L.","The Hill","Senior Health Reporter, The Hill Extra","M","White","1075","1008","4419","Tue Jun 12 16:10:20 +0000 2012","True","False"
"wheelerlydia","351034720","Wheeler, Lydia W","The Hill","Federal Regulations & Supreme Court Reporter","F","White","1685","1260","1723","Mon Aug 08 17:56:55 +0000 2011","True","False"
"katiebowill","2375574151","Williams, Katherine B.","The Hill","National Security Reporter","F","White","5007","575","6082","Thu Mar 06 16:00:08 +0000 2014","True","False"
"misswilson","18992437","Wilson, Megan R.","The Hill","Lobbying & Advocacy Reporter","F","White","2050","1220","8493","Wed Jan 14 20:01:27 +0000 2009","False","False"
"politicsreid","12272322","Wilson, Reid H.","The Hill","National Correspondent","M","White","43999","953","32136","Tue Jan 15 14:24:03 +0000 2008","False","False"
"scottwongdc","136550204","Wong, Scott B.","The Hill","Senior Staff Writer","M","Asian","18681","2716","20429","Sat Apr 24 07:31:45 +0000 2010","True","False"
"alexbrownnj","21845498","Brown, Alex","The Hotline","Reporter","M","White","950","1292","3101","Wed Feb 25 07:30:56 +0000 2009","False","False"
"hotlinekaryn","251496437","Bruggeman, Karyn L.","The Hotline","National Politics Reporter","F","White","1860","1317","5041","Sun Feb 13 07:33:27 +0000 2011","False","False"
"zachary_cohen","241682176","Cohen, Zachary C.","The Hotline","Governors Reporter","M","White","2711","2969","24962","Sat Jan 22 21:52:06 +0000 2011","True","False"
"justiceggreen","252773615","Gilpin-Green, Justice L.","The Hotline","Digital Editor","F","White","837","1016","703","Tue Feb 15 21:52:00 +0000 2011","False","False"
"kyletrygstad","160561302","Trygstad, Kyle","The Hotline","Editor","M","White","6875","1088","8271","Mon Jun 28 14:30:11 +0000 2010","True","False"
"sarahanne_news","1402166594","Hughes, Sarah Anne E.","The Incline","","F","White","3469","608","11015","Sat May 04 12:13:27 +0000 2013","True","False"
"edwards_bre","305452850","Edwards, Breanna C.","The Root","News Editor","F","Black","1223","751","1673","Thu May 26 07:29:21 +0000 2011","True","False"
"eqhazzard","17177287","Hazzard, Emily Q","ThinkProgress","Senior Editor","F","White","1176","456","3324","Wed Nov 05 02:17:04 +0000 2008","True","False"
"adamreports","711335484216254465","Peck, Adam N.","ThinkProgress","Opinion Editor","M","White","2","0","1","Sat Mar 19 23:36:10 +0000 2016","False","False"
"peteschroeder","14659350","Schroeder, Peter C.","Thomson Reuters","Financial Regulations Reporter","M","White","3738","1824","16490","Mon May 05 13:32:16 +0000 2008","True","False"
"aaltman82","243725308","Altman, Alex S.","Time Magazine","Deputy Washington Bureau Chief","M","White","3936","595","4943","Thu Jan 27 17:40:29 +0000 2011","True","False"
"ryanbeckwith","16459325","Beckwith, Ryan Teague","Time Magazine","Politics Editor","M","White","19951","6683","86560","Thu Sep 25 22:43:36 +0000 2008","True","False"
"tcberenson","1499145156","Berenson, Tessa C.","Time Magazine","Reporter","F","White","2220","1777","3538","Mon Jun 10 19:37:15 +0000 2013","True","False"
"calabresim","1968846060","Calabresi, Massimo T.","Time Magazine","Senior Correspondent","M","White","963","437","44","Fri Oct 18 13:30:45 +0000 2013","True","False"
"elizabethjdias","177336591","Dias, Elizabeth J.","Time Magazine","Religion & Politics Correspondent","F","White","14395","2611","9005","Wed Aug 11 21:48:08 +0000 2010","True","False"
"haleybureau","52797896","Edwards, Haley","Time Magazine","Correspondent","F","White","3105","1871","2704","Wed Jul 01 17:56:33 +0000 2009","False","False"
"sam_frizell","191049947","Frizell, Sam","Time Magazine","Politics Writer","M","White","3197","800","4663","Wed Sep 15 13:59:49 +0000 2010","True","False"
"davejohndc","301544014","Johnson, David A.","Time Magazine","Data Journalist","M","White","652","947","1268","Thu May 19 17:05:20 +0000 2011","False","False"
"zekejmiller","21316253","Miller, Zeke J.","Time Magazine","White House Correspondent","M","White","189487","5403","158868","Thu Feb 19 17:01:16 +0000 2009","True","False"
"jnsmall","14049145","Newton-Small, Jay","Time Magazine","Contributor","F","White","19237","1286","13181","Wed Feb 27 14:39:24 +0000 2008","True","False"
"m_rhodan","482301201","Rhodan, Maya N.","Time Magazine","Reporter","F","White","2732","1175","6772","Fri Feb 03 19:09:19 +0000 2012","True","False"
"michaelscherer","17910554","Scherer, Michael B.","Time Magazine","Washington Bureau Chief","M","White","32233","2156","23114","Fri Dec 05 22:54:46 +0000 2008","True","False"
"chriswilsondc","15741451","Wilson, Christopher E.","Time Magazine","Director of Data Journalism","M","White","3070","717","6156","Tue Aug 05 20:42:07 +0000 2008","False","False"
"leahbarkoukis","333005530","Barkoukis, Leah","Townhall","Online Feautres Editor","F","White","748","389","626","Sun Jul 10 20:23:54 +0000 2011","False","False"
"conncarroll","15739391","Carroll, Conn","Townhall","","M","White","8868","1119","57027","Tue Aug 05 18:05:40 +0000 2008","False","False"
"dpdoherty87","331255016","Doherty, Daniel P.","Townhall","Writer","M","White","530","609","2787","Thu Jul 07 21:58:29 +0000 2011","False","True"
"amandaamunoz","1563983299","Munoz, Amanda A.","Townhall","External Relations Director","F","Hispanic","517","999","538","Tue Jul 02 19:42:33 +0000 2013","False","False"
"obrienc2","182627613","O’Brien, Cortney","Townhall","Managing News Editor","F","White","2226","1372","31764","Wed Aug 25 01:15:08 +0000 2010","True","False"
"katiepavlich","48459553","Pavlich, Catherine","Townhall","Editor","F","White","391875","1499","41649","Thu Jun 18 19:29:32 +0000 2009","True","False"
"crousselle","16812908","Rousselle, Christine","Townhall","Managing Web Editor","F","White","5153","1038","116176","Thu Oct 16 19:49:05 +0000 2008","True","False"
"mvespa1","353866329","Vespa, Matt","Townhall","Associate Editor","M","White","6920","3013","72784","Fri Aug 12 19:20:14 +0000 2011","True","False"
"alliebidwell","167623637","Bidwell, Allie","U.S. News & World Report","","F","","4006","1576","8364","Sat Jul 17 02:14:29 +0000 2010","True","False"
"laurenonthehill","96405362","Camera, Lauren S.","U.S. News & World Report","National Education Reporter","F","White","3061","977","3462","Sat Dec 12 19:45:38 +0000 2009","True","False"
"pat_garofalo","356564509","Garofalo, Patrick","U.S. News & World Report","Assistant Managing Editor, Opinion","M","White","2554","1566","12217","Wed Aug 17 01:35:49 +0000 2011","True","False"
"leonardkl","52282776","Leonard, Kimberly L.","U.S. News & World Report","Senior Healthcare Writer","F","White","7283","5313","17926","Tue Jun 30 03:03:08 +0000 2009","True","False"
"gabbilevy","16434028","Levy, Gabrielle F.","U.S. News & World Report","Political Reporter","F","White","2099","846","21563","Wed Sep 24 13:12:17 +0000 2008","True","False"
"milligansusan","539229153","Milligan, Susan E.","U.S. News & World Report","Political Writer","F","White","932","268","3366","Wed Mar 28 15:38:50 +0000 2012","False","False"
"michael_morella","624096919","Morella, Michael","U.S. News & World Report","Senior Editor","M","White","37","186","0","Sun Jul 01 21:15:44 +0000 2012","False","False"
"stevennelson10","47893782","Nelson, Steven","U.S. News & World Report","Reporter","M","White","4994","2890","3102","Wed Jun 17 07:58:05 +0000 2009","False","False"
"alneuhauser","131552659","Neuhauser, Alan","U.S. News & World Report","Criminal Justice Law Reporter","M","White","3149","2666","11983","Sat Apr 10 16:26:39 +0000 2010","True","False"
"rschles","42352386","Schlesinger, Robert","U.S. News & World Report","Managing Editor, Opinion","M","White","4040","1887","32395","Mon May 25 04:52:44 +0000 2009","True","False"
"pdshinkman","41653798","Shinkman, Paul D.","U.S. News & World Report","National Security Correspondent","M","White","3779","3418","13013","Thu May 21 19:11:58 +0000 2009","True","False"
"stevensternberg","11579212","Sternberg, Steve","U.S. News & World Report","Senior Writer","M","White","16210","8670","7396","Thu Dec 27 20:50:28 +0000 2007","True","False"
"ktjwalsh","114794140","Walsh, Kenneth T.","U.S. News & World Report","White House Correspondent","M","White","158","161","70","Tue Feb 16 16:43:07 +0000 2010","False","False"
"verbdc","579560688","Williams, Joseph P.","U.S. News & World Report","News Editor","M","Black","737","889","14854","Mon May 14 02:38:28 +0000 2012","False","False"
"edroso","15730608","Edroso, Roy","UCG","Editor, DecisionHealth","M","White","4465","1643","34954","Tue Aug 05 01:29:22 +0000 2008","False","False"
"racheldgantz","702602058394951681","Gantz, Rachel","UCG","","F","","794","2216","5015","Wed Feb 24 21:12:39 +0000 2016","False","False"
"klong118","32200156","Long Rayburn, Karen S.","UCG","","F","","31","136","19","Thu Apr 16 23:23:19 +0000 2009","False","True"
"joshpoltilove","1202417839","Poltilove, Joshua","UCG","Editor, DecisionHealth","M","White","328","704","60","Wed Feb 20 23:18:27 +0000 2013","False","False"
"elizacollins1","264025526","Collins, Eliza S.","USA Today","Congressional Reporter","F","White","5764","3075","6715","Fri Mar 11 05:35:11 +0000 2011","True","False"
"jilldlawrence","47415772","Lawrence, Jill Debra","USA Today","Commentary Editor & Columnist","F","White","11795","1858","29756","Mon Jun 15 19:13:39 +0000 2009","True","False"
"lukersmom","113745340","Orth, Maureen","Vanity Fair","Special Correspondent","F","White","5796","59","738","Fri Feb 12 22:15:35 +0000 2010","False","False"
"sarahkliff","19734832","Kliff, Sarah L.","Vox Media","Senior Policy Correspondent","F","White","82010","1153","17387","Thu Jan 29 21:14:18 +0000 2009","True","False"
"b_resnick","300552750","Resnick, Brian","Vox Media","Science Reporter","M","White","3687","1724","11404","Tue May 17 23:35:30 +0000 2011","True","False"
"rubinations","373743799","Rubin, Gabe","Wall Street Journal","Multimedia Producer","M","White","812","607","2701","Thu Sep 15 03:48:50 +0000 2011","True","False"
"chrisjohnson82","118228048","Johnson, Chris C.","Washington Blade","Chief Political & White House Reporter","M","White","6723","743","18886","Sun Feb 28 00:44:18 +0000 2010","True","False"
"mklavers81","16545084","Lavers, Michael K.","Washington Blade","International News Editor","M","White","4473","2325","21318","Wed Oct 01 15:21:33 +0000 2008","True","False"
"smallbizonhill","249798987","Hoover, Kent","Washington Business Journal","Congress Reporter","M","Whiite","2026","997","10059","Wed Feb 09 20:15:51 +0000 2011","False","False"
"andymedici","40055186","Medici, Andrew S.","Washington Business Journal","Money Reporter","M","White","1482","732","2638","Thu May 14 18:35:09 +0000 2009","True","False"
"caroline_jones_","62525647","Jones, Caroline E.","Washington City Paper","City Lights Editor","F","White","727","1074","2433","Mon Aug 03 14:23:51 +0000 2009","False","False"
"joelmentum","148936255","Gehrke, Jr., Joel S.","Washington Examiner","Foreign Affairs Reporter","M","White","3690","611","21030","Fri May 28 00:31:18 +0000 2010","True","False"
"geoffreymelada","1499079769","Melada, Geoffrey William","Washington Jewish Week","","M","","620","915","6012","Mon Jun 10 18:52:39 +0000 2013","False","False"
"davecclarke","135558864","Clarke, David","Washington Post","Deputy White House Editor","M","White","1868","1274","5462","Wed Apr 21 16:55:30 +0000 2010","False","False"
"jameshohmann","24439201","Hohmann, James P.","Washington Post","National Political Correspondent","M","White","36723","3096","30098","Sat Mar 14 22:11:59 +0000 2009","True","False"
"sklevine","349394162","Levine, Susan K.","Washington Post","Deputy National Health, Science, & Environment Editor","F","White","977","782","2573","Sat Aug 06 01:26:30 +0000 2011","False","False"
"mikemadden","12134692","Madden, Mike R.","Washington Post","Editor, Post Outlook & Post Everything","M","White","17995","2407","80960","Fri Jan 11 22:43:03 +0000 2008","True","False"
"eliseviebeck","154909422","Viebeck, Elise J.","Washington Post","National Reporter","F","White","11037","2655","4430","Sat Jun 12 15:13:24 +0000 2010","True","False"
"davideldridge","14305039","Eldridge, David","Washington Times","Senior Editor","M","White","485","1011","1664","Fri Apr 04 18:26:15 +0000 2008","False","False"
"sherridal","127006364","Dalphonse, Sherri Leslie","Washingtonian","Executive Editor","F","White","133","120","297","Sat Mar 27 18:35:30 +0000 2010","False","True"
"brfreed","14207809","Freed, Benjamin","Washingtonian","Staff Writer","M","White","5873","2335","58262","Mon Mar 24 14:49:27 +0000 2008","True","False"
"michael_gaynor","261933885","Gaynor, Michael","Washingtonian","Staff Writer","M","White","449","168","204","Mon Mar 07 00:49:12 +0000 2011","True","False"
"harryjaffe","16033034","Jaffe, Harry S.","Washingtonian","Editor At-Large","M","White","1923","723","1102","Thu Aug 28 21:25:09 +0000 2008","True","False"
"marisakashino","251917058","Kashino, Marisa M.","Washingtonian","Senior Editor","F","Unsure","909","1161","1412","Mon Feb 14 03:11:06 +0000 2011","False","False"
"lmullinsdc","277516059","Mullins, Luke","Washingtonian","Senior Writer","M","White","811","388","479","Tue Apr 05 14:40:35 +0000 2011","False","False"
"michaelschaffer","22586564","Schaffer, Michael","Washingtonian","Editor","M","White","3200","1421","5219","Tue Mar 03 04:41:38 +0000 2009","False","False"
"fredbarnes","15731751","Barnes, Fred W","Weekly Standard","Executive Editor","M","White","81292","11540","682","Tue Aug 05 03:24:06 +0000 2008","False","False"
"jvlast","611816381","Last, Jonathan V.","Weekly Standard","Senior Writer","M","White","5319","141","4074","Mon Jun 18 16:46:02 +0000 2012","True","False"
"mccormackjohn","27689907","McCormack, John M.","Weekly Standard","Senior Writer","M","White","25178","1526","47615","Mon Mar 30 17:47:36 +0000 2009","False","False"
"jswifttws","15146659","Swift, James A.","Weekly Standard","Deputy Online Editor","M","White","5378","2004","81300","Tue Jun 17 15:19:03 +0000 2008","True","False"
"philipterzian","132215786","Terzian, Philip","Weekly Standard","Literary Editor","M","White","5687","2341","14109","Mon Apr 12 16:19:30 +0000 2010","False","False"
"michaelrwarren","15741263","Warren, Michael R.","Weekly Standard","Senior Writer","M","White","6801","887","24927","Tue Aug 05 20:26:55 +0000 2008","False","False"
"joelwhitaker","15127804","Whitaker, Joel","Whitaker Newsletters","","M","","1383","973","4023","Sun Jun 15 20:44:51 +0000 2008","False","False"
"vermontgmg","926601","Graff, Garrett M.","Wired","Staff Writer","M","White","11217","3471","8753","Sun Mar 11 15:03:11 +0000 2007","True","False"
"juliansadur","2165351672","Sadur, Julian Mitsuo","WMDT","News Reporter","M","Asian","611","1327","3131","Wed Oct 30 19:35:17 +0000 2013","False","False"
"emlybelz","15754348","Belz, Emily C.","World Magazine","Reporter","F","White","1872","574","7235","Wed Aug 06 20:00:34 +0000 2008","False","False"
"jcderrick1","189542696","Derrick, J. C.","World Magazine","Political Reporter","M","White","1676","644","15756","Sat Sep 11 15:13:19 +0000 2010","False","False"
"jmooredc","334205603","Moore, Andrew (Jack) Jackson","WTOP","Digital Writer & Editor","M","White","1065","533","2125","Tue Jul 12 18:50:42 +0000 2011","True","False"
"juditheayers","3291195791","Ayers, Judith E.","WTTG-TV","Weekend Assignment Editor","F","White","331","1232","2978","Wed May 20 11:55:35 +0000 2015","False","False"
"timbella","18804789","Bella, Timothy","","Freelance Digital Producer & Reporter","F","White","2099","2686","11763","Fri Jan 09 15:58:13 +0000 2009","True","False"
"aaronernst","17447972","Ernst, Aaron","","Freelance Producer & Reporter","M","White","1103","1533","4116","Mon Nov 17 19:20:55 +0000 2008","True","False"
"mjahanna","31397174","Hanna, Michael","","Freelance Reporter","M","White","3534","195","1888","Wed Apr 15 12:40:22 +0000 2009","False","False"
"lhartzenbusch","64632598","Hartzenbusch, Lara","","Freelance Reporter & Producer","F","White","186","1696","1096","Tue Aug 11 05:09:50 +0000 2009","False","False"
"anjucomet","30029450","Kamat, Anjali","","Freelance Reporter","F","Asian","11900","958","6684","Thu Apr 09 17:49:03 +0000 2009","True","False"
"betsykulman","25921431","Kulman, Betsy","","Freelance Producer & Writer","F","White","169","676","307","Mon Mar 23 01:01:55 +0000 2009","False","True"
"kalannigan","198577938","Lannigan, Katherine","","Freelance Producer & Reporter","F","Whitie","908","2154","982","Mon Oct 04 17:45:20 +0000 2010","False","False"
"markorchard","16203499","Orchard, Mark","","Freelance Producer","M","White","499","746","680","Tue Sep 09 15:14:05 +0000 2008","False","False"
"randallpinkston","1113035743","Pinkston, Randall","","Freelance Reporter","M","Black","879","1074","1960","Wed Jan 23 00:42:07 +0000 2013","True","False"
"jenbuesinger","125212215","Sperry, Jennifer Buesinger","","Freelance News Writer and Producer","F","White","1625","959","1102","Mon Mar 22 02:42:24 +0000 2010","True","False"
"faisalalkadiri","296416564","Alkadiri, Faisal","ABC News","Producer","M","Middle Eastern","182","363","711","Tue May 10 18:33:44 +0000 2011","False","False"
"benjaminbell","24594836","Bell, Ben","ABC News","Digital Producer","M","White","4362","3746","29438","Sun Mar 15 22:03:23 +0000 2009","True","False"
"paulnblake","145456012","Blake, Paul","ABC News","Business Reporter","M","White","2685","719","5717","Wed May 19 01:12:52 +0000 2010","True","False"
"katiekastensabc","19148372","Bosland, Katie","ABC News","Coordinating Producer, Good Morning America","F","White","2560","1447","1340","Sun Jan 18 16:16:13 +0000 2009","False","False"
"marykbruce","21215620","Bruce, Mary","ABC News","Correspondent","F","White","11316","791","3357","Wed Feb 18 17:08:27 +0000 2009","True","False"
"acrowder0606","1603358671","Crowder, Anja","ABC News","Producer, This Week","F","White","463","910","503","Thu Jul 18 12:28:38 +0000 2013","False","False"
"jackdate","26256260","Date, Jack","ABC News","Producer","M","White","631","634","348","Tue Mar 24 15:22:56 +0000 2009","False","False"
"erindooley","238252964","Dooley, Erin","ABC News","Reporter","F","White","1985","2542","1639","Fri Jan 14 18:46:51 +0000 2011","True","False"
"ajdukakis","45128645","Dukakis, Alexandra","ABC News","Digital Political Reporter","F","White","2452","2333","6430","Sat Jun 06 13:28:17 +0000 2009","True","False"
"devindwyer","18993104","Dwyer, Devin","ABC News","Contributing Correspondent & Coordinating Producer, White House","M","White","7283","675","4652","Wed Jan 14 20:13:48 +0000 2009","True","False"
"kfaulders","177028305","Faulders, Katherine","ABC News","White House Correspondent","F","White","20237","2484","9829","Wed Aug 11 02:08:54 +0000 2010","True","False"
"cjf39","606626730","Finnegan, Conor","ABC News","State Department Digital Reporter","M","White","2131","2172","7834","Tue Jun 12 18:50:46 +0000 2012","True","False"
"justinfishelabc","570295074","Fishel, Justin","ABC News","Washington Digital Reporter","M","White","5760","593","890","Thu May 03 19:12:23 +0000 2012","True","False"
"garciajon","130267706","Garcia, Jon","ABC News","White House Producer","M","Hispanic","1528","1131","1964","Tue Apr 06 20:38:15 +0000 2010","False","False"
"tomgiusto","196715427","Giusto, Thomas","ABC News","Producer","M","White","30","90","20","Wed Sep 29 19:03:20 +0000 2010","False","False"
"c_good","17849496","Good, Chris","ABC News","","M","","2242","2253","4752","Wed Dec 03 21:26:26 +0000 2008","True","False"
"niagarasquare","11371612","Hartman, Brian Robert","ABC News","Reporter & Producer","M","White","1734","430","4264","Thu Dec 20 13:50:32 +0000 2007","False","False"
"dhovell","163998993","Hovell, Dean G.","ABC News","","M","White","72","41","65","Wed Jul 07 20:04:06 +0000 2010","False","False"
"heidijensenabc","217387239","Jensen, Heidi","ABC News","Producer","F","White","265","209","7344","Fri Nov 19 11:40:54 +0000 2010","False","False"
"bazikanani","209735774","Kanani, Bazi","ABC News","Reporter","F","Black","1982","440","658","Fri Oct 29 20:26:51 +0000 2010","False","False"
"jonkarl","15931637","Karl, Jonathan","ABC News","Chief White House Correspondent","M","White","167926","500","11090","Thu Aug 21 14:17:20 +0000 2008","True","False"
"david_kerley","36696370","Kerley, David","ABC News","Correspondent","M","White","3969","177","2671","Thu Apr 30 15:57:00 +0000 2009","True","False"
"rickklein","18172905","Klein, Richard","ABC News","Political Director","M","White","106712","4803","69578","Tue Dec 16 21:12:28 +0000 2008","True","False"
"sarahkolinovsky","32964877","Kolinovsky, Sarah","ABC News","Reporter/Producer, Global Affairs Unit","F","White","542","161","37","Sat Apr 18 18:20:59 +0000 2009","False","False"
"photogmyron","4923128090","Leake, Myron","ABC News","Freelance Audio Engineer","M","Black","17","96","0","Thu Feb 18 00:29:23 +0000 2016","False","False"
"mlevinereports","162563093","Levine, Michael","ABC News","Reporter & Producer, Law Enforcement & Homeland Security","M","White","4798","840","2192","Sun Jul 04 01:50:29 +0000 2010","True","False"
"alex_mallin","384335594","Mallin, Alexander","ABC News","White House Correspondent","M","White","4100","2712","9198","Mon Oct 03 14:12:59 +0000 2011","True","False"
"serenamarsh","25112718","Marshall, Serena","ABC News","Multi-Platform Reporter","F","White","4263","1413","15086","Wed Mar 18 17:31:02 +0000 2009","True","False"
"lmartinezabc","20267484","Martinez, Luis","ABC News","Pentagon Digital Reporter","M","Hispanic","7514","932","7150","Fri Feb 06 20:16:18 +0000 2009","True","False"
"meekwire","44478236","Meek, James","ABC News","Investigative Reporter","M","White","4310","1228","19524","Wed Jun 03 22:39:38 +0000 2009","True","False"
"kennethmoton","282609416","Moton, Kenneth","ABC News","Correspondent & Multi-Platform Reporter ","M","Black","8557","914","15032","Fri Apr 15 14:58:00 +0000 2011","True","False"
"andreaboo","21885980","Owen, Andrea","ABC News","Director, DC Bureau Operations","F","White","245","1113","157","Wed Feb 25 16:47:59 +0000 2009","False","False"
"jparkabc","26596727","Parkinson, John","ABC News","White House Reporter & Producer","M","White","10851","1619","6559","Wed Mar 25 21:29:03 +0000 2009","True","False"
"maryaliceparks","262691862","Parks, Maryalice","ABC News","Producer & Reporter, Captiol Hill","F","White","11904","951","4382","Tue Mar 08 15:20:56 +0000 2011","True","False"
"gobeckygo","160838628","Perlow, Rebecca","ABC News","Reporter & Producer","F","White","914","1656","4708","Tue Jun 29 07:31:12 +0000 2010","False","False"
"jordynphelps","78397856","Phelps, Jordyn","ABC News","White House Reporter","F","White","3582","1088","2153","Tue Sep 29 19:45:47 +0000 2009","True","False"
"martharaddatz","30249306","Raddatz, Martha","ABC News","Chief Global Affairs Correspondent","M","White","96459","939","1779","Fri Apr 10 16:20:20 +0000 2009","True","False"
"sramosabc","15289200","Ramos, Stephanie","ABC News","Multi-Platform Reporter & Correspondent","F","Hispanic","3498","1263","8541","Tue Jul 01 16:01:51 +0000 2008","True","False"
"karilrea","26077919","Rea, Kari","ABC News","","F","White","342","343","1454","Mon Mar 23 20:06:58 +0000 2009","False","False"
"aliabcnews","49620730","Rogin, Ali","ABC News","Digital Reporter","F","White","20472","5003","12267","Mon Jun 22 13:01:32 +0000 2009","True","False"
"garyrosenberg","15598519","Rosenberg, Gary","ABC News","","M","","3117","2679","509","Fri Jul 25 14:38:46 +0000 2008","False","False"
"nickirossoll","227546632","Rossoll, Nicole","ABC News","Digital Producer","F","White","713","926","2503","Fri Dec 17 03:32:17 +0000 2010","True","False"
"arlettesaenz","21878635","Saenz, Arlette","ABC News","White House Reporter & Producer","F","White","8774","2085","12228","Wed Feb 25 15:49:25 +0000 2009","True","False"
"georgedsanchez","14247783","Sanchez, George D.","ABC News","‎Senior Assignment Manager","M","White","883","1985","3693","Fri Mar 28 23:10:15 +0000 2008","False","False"
"susansaulny","210097701","Saulny, Susan","ABC News","Correspondent","F","","2358","498","192","Sat Oct 30 15:29:28 +0000 2010","True","False"
"howardn1dc","412538089","Schoenholtz, Howard","ABC News","Washington Bureau Chief","M","White","212","198","664","Mon Nov 14 20:30:43 +0000 2011","False","False"
"kateashaw1","43469833","Shaw, Katherine","ABC News","Supreme Court Contributor","F","White","3343","1136","116","Sat May 30 03:14:22 +0000 2009","False","False"
