Token,Uid,Link
johnshiffman,28847795,https://twitter.com/johnshiffman
jplungis,142813236,https://twitter.com/jplungis
juliehdavis,237477771,https://twitter.com/juliehdavis
jfritze,15973881,https://twitter.com/jfritze
jhunterdc,119115218,https://twitter.com/jhunterdc
JonathanTamari,27347950,https://twitter.com/JonathanTamari
kayrwebb,594171971,https://twitter.com/kayrwebb
kevineys,61863624,https://twitter.com/kevineys
KatyODonnell_,196290799,https://twitter.com/KatyODonnell_
KatherineSkiba,237435487,https://twitter.com/KatherineSkiba
katiezez,17759597,https://twitter.com/katiezez
KellyRiddell,119737639,https://twitter.com/KellyRiddell
kelmej,16061946,https://twitter.com/kelmej
kguggenheim,244148756,https://twitter.com/kguggenheim
kfireman1,333440362,https://twitter.com/kfireman1
KevinWhitelaw1,743871787,https://twitter.com/KevinWhitelaw1
MCJalonick,28414093,https://twitter.com/MCJalonick
mattzap,23332846,https://twitter.com/mattzap
llerer,12670512,https://twitter.com/llerer
lmarkoe,339177761,https://twitter.com/lmarkoe
Lnewswashington,1374773466,https://twitter.com/Lnewswashington
MarkLandler,120233868,https://twitter.com/MarkLandler
kytja,221493459,https://twitter.com/kytja
leobruneau,29442455,https://twitter.com/leobruneau
loren_duggan,780221130,https://twitter.com/loren_duggan
margarettalev,58869089,https://twitter.com/margarettalev
LyndseyLayton,272566480,https://twitter.com/LyndseyLayton
mattpenn_99,143745416,https://twitter.com/mattpenn_99
MatthewDalyWDC,31464192,https://twitter.com/MatthewDalyWDC
MattBarakat,297046834,https://twitter.com/MattBarakat
loriara,9864112,https://twitter.com/loriara
lauraolson,15756288,https://twitter.com/lauraolson
linda_feldmann,25011411,https://twitter.com/linda_feldmann
lynnsweet,14688489,https://twitter.com/lynnsweet
maryagnescarey,183351903,https://twitter.com/maryagnescarey
lbaldor,109377487,https://twitter.com/lbaldor
LisaMascaro,114887629,https://twitter.com/LisaMascaro
louiseradnofsky,376234071,https://twitter.com/louiseradnofsky
Laubarth,100270054,https://twitter.com/Laubarth
KimberlyEAtkins,455585786,https://twitter.com/KimberlyEAtkins
learyreports,74241914,https://twitter.com/learyreports
makejdm,175610542,https://twitter.com/makejdm
MarkTCSM,126709077,https://twitter.com/MarkTCSM
LaurenFCarroll,30176025,https://twitter.com/LaurenFCarroll
peterbakernyt,123327472,https://twitter.com/peterbakernyt
philgalewitz,15936246,https://twitter.com/philgalewitz
PeterWSJ,485018010,https://twitter.com/PeterWSJ
Philip_Elliott,16898332,https://twitter.com/Philip_Elliott
pkcapitol,997684836,https://twitter.com/pkcapitol
PaulPage,19693661,https://twitter.com/PaulPage
mirrorballdc,96391851,https://twitter.com/mirrorballdc
MikeDorning,301073375,https://twitter.com/MikeDorning
MtthwRose,8834412,https://twitter.com/MtthwRose
ninglin,20711445,https://twitter.com/ninglin
NoamLevey,569244581,https://twitter.com/NoamLevey
nataliewsj,14630267,https://twitter.com/nataliewsj
MichaelDoyle10,378752087,https://twitter.com/MichaelDoyle10
nottoolatemom,57147675,https://twitter.com/nottoolatemom
NicoleCNN,55954443,https://twitter.com/NicoleCNN
nannburke,21877897,https://twitter.com/nannburke
nroland,19788677,https://twitter.com/nroland
MortonOWH,22492599,https://twitter.com/MortonOWH
NickTimiraos,59603406,https://twitter.com/NickTimiraos
Noahbierman,95297779,https://twitter.com/Noahbierman
mgroppe,16635505,https://twitter.com/mgroppe
MichaelMathes,18179659,https://twitter.com/MichaelMathes
OrenDorell,32081228,https://twitter.com/OrenDorell
mmcauliff,76133715,https://twitter.com/mmcauliff
Nylen_MLex,1876926001,https://twitter.com/Nylen_MLex
MichaelCopley,44520064,https://twitter.com/MichaelCopley
mjbeckel,454100672,https://twitter.com/mjbeckel
MKTWgoldstein,273540698,https://twitter.com/MKTWgoldstein
mikememoli,16072058,https://twitter.com/mikememoli
MG_Davis,303425304,https://twitter.com/MG_Davis
Milbank,19608273,https://twitter.com/Milbank
Schank_A,2193026041,https://twitter.com/Schank_A
sarahdwire,15704971,https://twitter.com/sarahdwire
scottlanman,80877566,https://twitter.com/scottlanman
SarahNLynch,260841091,https://twitter.com/SarahNLynch
sdonnan,21810329,https://twitter.com/sdonnan
SaraSorcher,183898020,https://twitter.com/SaraSorcher
RickSerranoLAT,1924098218,https://twitter.com/RickSerranoLAT
rwalerius1,2798099563,https://twitter.com/rwalerius1
PostScottWilson,102789488,https://twitter.com/PostScottWilson
RyanMcCrimmon,338179204,https://twitter.com/RyanMcCrimmon
SangerNYT,168674628,https://twitter.com/SangerNYT
ReutersCowan,22543865,https://twitter.com/ReutersCowan
QinchenCQ,112458505,https://twitter.com/QinchenCQ
PostRoz,292549803,https://twitter.com/PostRoz
sabrush,59045843,https://twitter.com/sabrush
ryangrim,16170253,https://twitter.com/ryangrim
realBobWoodward,1969426021,https://twitter.com/realBobWoodward
Sam1Fleming,125943165,https://twitter.com/Sam1Fleming
rhysblakely,132537084,https://twitter.com/rhysblakely
rachelweinerwp,15826822,https://twitter.com/rachelweinerwp
ramsahmkow,49553300,https://twitter.com/ramsahmkow
rtiron,111622423,https://twitter.com/rtiron
rplardner,552204936,https://twitter.com/rplardner
rebeccagberg,17881467,https://twitter.com/rebeccagberg
RichMiller28,1407796441,https://twitter.com/RichMiller28
ryanjtracy,39564433,https://twitter.com/ryanjtracy
RexNutting,82415390,https://twitter.com/RexNutting
rorol,24239923,https://twitter.com/rorol
sambrodey,505079765,https://twitter.com/sambrodey
RandyLeonard,87473031,https://twitter.com/RandyLeonard
rachel_roubein,171565750,https://twitter.com/rachel_roubein
shawnzeller,148771088,https://twitter.com/shawnzeller
sgeimann,28263180,https://twitter.com/sgeimann
StevenOverly,154084426,https://twitter.com/StevenOverly
ToulaVlahou,42584840,https://twitter.com/ToulaVlahou
sppeoples,87498687,https://twitter.com/sppeoples
stevethomma,123282767,https://twitter.com/stevethomma
TomBruneDC,20465881,https://twitter.com/TomBruneDC
TrishWbelli,172705060,https://twitter.com/TrishWbelli
susancrabtree,21333396,https://twitter.com/susancrabtree
TomBurtonWSJ,588554500,https://twitter.com/TomBurtonWSJ
spencerstrib,581103847,https://twitter.com/spencerstrib
SusanPage,21307076,https://twitter.com/SusanPage
tvandenbrook,206255858,https://twitter.com/tvandenbrook
susanferriss,437729436,https://twitter.com/susanferriss
thomaswatkins,23034870,https://twitter.com/thomaswatkins
steph_griff,295340389,https://twitter.com/steph_griff
sunjeffbarker,61222745,https://twitter.com/sunjeffbarker
tatecurtis,47404357,https://twitter.com/tatecurtis
steveholland1,32521584,https://twitter.com/steveholland1
TShields3,27962143,https://twitter.com/TShields3
SusanJCornwell,93502694,https://twitter.com/SusanJCornwell
Tschoenberg22,124359395,https://twitter.com/Tschoenberg22
Travis_Tritten,20658469,https://twitter.com/Travis_Tritten
SethMcLaughlin1,318999759,https://twitter.com/SethMcLaughlin1
skomarow,270944758,https://twitter.com/skomarow
stephenatap,49729058,https://twitter.com/stephenatap
TomokoHosaka,15035816,https://twitter.com/TomokoHosaka
ShoChandra,2321099287,https://twitter.com/ShoChandra
TPCarney,16068266,https://twitter.com/TPCarney
shearm,14552725,https://twitter.com/shearm
timkmak,17907987,https://twitter.com/timkmak
TimoGard,326301436,https://twitter.com/TimoGard
vaferguson,28722356,https://twitter.com/vaferguson
wbenjaminson,22053966,https://twitter.com/wbenjaminson
WaPoSean,169586280,https://twitter.com/WaPoSean
VStMartin,34014022,https://twitter.com/VStMartin
zcolman,16073416,https://twitter.com/zcolman
ValerieInsinna,158072303,https://twitter.com/ValerieInsinna
yessicason,16245549,https://twitter.com/yessicason
woodruffbets,118245138,https://twitter.com/woodruffbets
vgmac,60763047,https://twitter.com/vgmac
wjlester,28913831,https://twitter.com/wjlester
williamgdouglas,231819250,https://twitter.com/williamgdouglas
shefalil,284340330,https://twitter.com/shefalil
tackettdc,300497193,https://twitter.com/tackettdc
SoyoungSays,241327263,https://twitter.com/SoyoungSays
susanheavey,109287646,https://twitter.com/susanheavey
willmatthews,12276442,https://twitter.com/willmatthews
sarahheartsnews,177427007,https://twitter.com/sarahheartsnews
siobhanehughes,105925025,https://twitter.com/siobhanehughes
sarahcwestwood,370491805,https://twitter.com/sarahcwestwood
tonygnoffo,17465475,https://twitter.com/tonygnoffo
yjtorbati,119897487,https://twitter.com/yjtorbati
ShaneGoldmacher,23232204,https://twitter.com/ShaneGoldmacher
TrottReuters,206205266,https://twitter.com/TrottReuters
scotusreporter,262799941,https://twitter.com/scotusreporter
wellisz,431717755,https://twitter.com/wellisz
SarahMMimms,83462293,https://twitter.com/SarahMMimms
SecretsBedard,18029328,https://twitter.com/SecretsBedard
TonyPughDC,190405082,https://twitter.com/TonyPughDC
wpnick,37564255,https://twitter.com/wpnick
TCurry_Himself,126369849,https://twitter.com/TCurry_Himself
shannonfirth,21249110,https://twitter.com/shannonfirth
sbondioli,16140124,https://twitter.com/sbondioli
shermancourt,31450658,https://twitter.com/shermancourt
WarrenRichey,193816404,https://twitter.com/WarrenRichey
sonyagal,20163751,https://twitter.com/sonyagal
TracyJan,61267358,https://twitter.com/TracyJan
walterpincus,3876330618,https://twitter.com/walterpincus
SeanGHiggins,463028527,https://twitter.com/SeanGHiggins
sstummeafp,172673214,https://twitter.com/sstummeafp
ToddRuger,22728467,https://twitter.com/ToddRuger
TomHowellJr,351133674,https://twitter.com/TomHowellJr
VeraMBergen,437838346,https://twitter.com/VeraMBergen
sinderbrand,19554219,https://twitter.com/sinderbrand
SiCarswell,150224923,https://twitter.com/SiCarswell
xpangler,23262217,https://twitter.com/xpangler
skrybe,16636243,https://twitter.com/skrybe
ToluseO,168290603,https://twitter.com/ToluseO
suzyji,17423992,https://twitter.com/suzyji
TheDCVince,69022849,https://twitter.com/TheDCVince
susanferrechio,173925279,https://twitter.com/susanferrechio
VictoriaFinkle,393596432,https://twitter.com/VictoriaFinkle
srl,764476890,https://twitter.com/srl
thomaswburr,14924885,https://twitter.com/thomaswburr
vellicott,15920374,https://twitter.com/vellicott
stacyomara,42706541,https://twitter.com/stacyomara
VoteramaDC,246080041,https://twitter.com/VoteramaDC
seancockerham,469612967,https://twitter.com/seancockerham
singernews,242418441,https://twitter.com/singernews
sarahportlock,24106779,https://twitter.com/sarahportlock
TomDeFrank,2740274906,https://twitter.com/TomDeFrank
sshoptaw,26021583,https://twitter.com/sshoptaw
snyd24,173919208,https://twitter.com/snyd24
scottbrodbeck,27410701,https://twitter.com/scottbrodbeck
sarasmarley,122277905,https://twitter.com/sarasmarley
SteveKoff,18954306,https://twitter.com/SteveKoff
TaraCopp,2342371519,https://twitter.com/TaraCopp
pstebbings,252327064,https://twitter.com/pstebbings
PostBaron,232235048,https://twitter.com/PostBaron
ReutersKevinD,118857309,https://twitter.com/ReutersKevinD
robertoharrow,21331143,https://twitter.com/robertoharrow
sabrinaeaton,16337264,https://twitter.com/sabrinaeaton
rebeccaballhaus,705706292,https://twitter.com/rebeccaballhaus
PaulWisemanAP,1099479379,https://twitter.com/PaulWisemanAP
rleverafp,102994740,https://twitter.com/rleverafp
PaulLewis,27676108,https://twitter.com/PaulLewis
samillertimes,139790901,https://twitter.com/samillertimes
pgPoliTweets,16098007,https://twitter.com/pgPoliTweets
rlocker12,102171691,https://twitter.com/rlocker12
PaulKoring,263806233,https://twitter.com/PaulKoring
SabrinaSiddiqui,27055034,https://twitter.com/SabrinaSiddiqui
romainebostick,898199582,https://twitter.com/romainebostick
PostKranish,397542335,https://twitter.com/PostKranish
PUrbanDC,240282772,https://twitter.com/PUrbanDC
PeterGosselin,393125631,https://twitter.com/PeterGosselin
rmeszoly,143154318,https://twitter.com/rmeszoly
reuterslambert,589198817,https://twitter.com/reuterslambert
ryanjreilly,7768402,https://twitter.com/ryanjreilly
SarahColeSmith,323934044,https://twitter.com/SarahColeSmith
philipaklein,20378448,https://twitter.com/philipaklein
RussellChaddock,15871277,https://twitter.com/RussellChaddock
robertburnsAP,49105997,https://twitter.com/robertburnsAP
RosieGray,116341480,https://twitter.com/RosieGray
pw_cunningham,204599219,https://twitter.com/pw_cunningham
rking_19,126334018,https://twitter.com/rking_19
richardjwolf,98228006,https://twitter.com/richardjwolf
pcooney55,205065944,https://twitter.com/pcooney55
relucasz,602199246,https://twitter.com/relucasz
PatrickMRucker,2157198914,https://twitter.com/PatrickMRucker
RichardRubinDC,227790723,https://twitter.com/RichardRubinDC
RebeccaAdamsDC,2251001292,https://twitter.com/RebeccaAdamsDC
mviser,19914257,https://twitter.com/mviser
MichaelRileyDC,59804000,https://twitter.com/MichaelRileyDC
NirajC,17553400,https://twitter.com/NirajC
njagoda,20710655,https://twitter.com/njagoda
MelindaKCMO,21443773,https://twitter.com/MelindaKCMO
NHendersonWSJ,67483908,https://twitter.com/NHendersonWSJ
nytmike,17436250,https://twitter.com/nytmike
OKnox,11771512,https://twitter.com/OKnox
mikedebonis,16753660,https://twitter.com/mikedebonis
NYTnickc,269448653,https://twitter.com/NYTnickc
MichaelLangan,139381276,https://twitter.com/MichaelLangan
MPhillipsWSJ,2240941795,https://twitter.com/MPhillipsWSJ
michaelcoleman,20384533,https://twitter.com/michaelcoleman
mktwrobs,246989901,https://twitter.com/mktwrobs
mcollinsNEWS,214216108,https://twitter.com/mcollinsNEWS
michelesalcedo,22695254,https://twitter.com/michelesalcedo
mljamrisko,21662510,https://twitter.com/mljamrisko
MZanona,45265448,https://twitter.com/MZanona
OswaldRachel,506375545,https://twitter.com/OswaldRachel
michaeltindc,797773572806688768,https://twitter.com/michaeltindc
Moss_Eco,612071247,https://twitter.com/Moss_Eco
MysteryPollster,11731322,https://twitter.com/MysteryPollster
mcrutsinger,253676995,https://twitter.com/mcrutsinger
MikeJMagner,493715632,https://twitter.com/MikeJMagner
Olivianuzzi,21212087,https://twitter.com/Olivianuzzi
mkmatthews,1963162166,https://twitter.com/mkmatthews
MichaelBarone,234540332,https://twitter.com/MichaelBarone
MikaylaBouchard,249996517,https://twitter.com/MikaylaBouchard
michelleminkoff,15817979,https://twitter.com/michelleminkoff
ngaudiano,217550103,https://twitter.com/ngaudiano
JoeDavidsonWP,280630251,https://twitter.com/JoeDavidsonWP
JarrettBell,59673614,https://twitter.com/JarrettBell
jasondhorowitz,87584353,https://twitter.com/jasondhorowitz
jmartNYT,18678924,https://twitter.com/jmartNYT
hsu_spencer,3161681103,https://twitter.com/hsu_spencer
kate_sheppard,15458181,https://twitter.com/kate_sheppard
JonathanLanday,47408060,https://twitter.com/JonathanLanday
jamesgibney,17000028,https://twitter.com/jamesgibney
JohnHeltman,594638044,https://twitter.com/JohnHeltman
jeneps,45399148,https://twitter.com/jeneps
josheidelson,21005767,https://twitter.com/josheidelson
jonathan_miller,111664124,https://twitter.com/jonathan_miller
JamishaFord,2515643676,https://twitter.com/JamishaFord
JoanBiskupic,97539939,https://twitter.com/JoanBiskupic
JackTorry1,385045862,https://twitter.com/JackTorry1
JanieVelencia,137789852,https://twitter.com/JanieVelencia
karoun,46447090,https://twitter.com/karoun
kackleyZ,134870834,https://twitter.com/kackleyZ
JuliaHarte1,517472576,https://twitter.com/JuliaHarte1
JobyWarrick,330400536,https://twitter.com/JobyWarrick
justin_blum_,300389351,https://twitter.com/justin_blum_
McCartneyWP,298137288,https://twitter.com/McCartneyWP
jbendery,15837659,https://twitter.com/jbendery
justinsink,346197350,https://twitter.com/justinsink
ivancouronne,17107316,https://twitter.com/ivancouronne
jpaceDC,28181835,https://twitter.com/jpaceDC
joshboak,267941781,https://twitter.com/joshboak
jchamseddine10,3901972468,https://twitter.com/jchamseddine10
jordanr1000,467022771,https://twitter.com/jordanr1000
jeffkearns,39417511,https://twitter.com/jeffkearns
jimmichaels,23645920,https://twitter.com/jimmichaels
jrovner,16149614,https://twitter.com/jrovner
jmorganbalt,2646231830,https://twitter.com/jmorganbalt
jesseahamilton,47767146,https://twitter.com/jesseahamilton
johnmdonnelly,15739494,https://twitter.com/johnmdonnelly
JessicaWehrman,304576970,https://twitter.com/JessicaWehrman
JerryZremski,68482261,https://twitter.com/JerryZremski
jeanlouissantin,809597690,https://twitter.com/jeanlouissantin
hshaban,391560579,https://twitter.com/hshaban
KateNocera,14870670,https://twitter.com/KateNocera
KateDavidson,18991439,https://twitter.com/KateDavidson
jbartash,184823423,https://twitter.com/jbartash
jessicaschulb,437625094,https://twitter.com/jessicaschulb
jessicapgilbert,15219888,https://twitter.com/jessicapgilbert
joycefr,20549736,https://twitter.com/joycefr
jpdrinkard,253761367,https://twitter.com/jpdrinkard
IanTalley,85423396,https://twitter.com/IanTalley
JessBravin,80928773,https://twitter.com/JessBravin
iduncan,10877082,https://twitter.com/iduncan
mbieseck,37687262,https://twitter.com/mbieseck
jamieson,166219963,https://twitter.com/jamieson
josephlawler,17124559,https://twitter.com/josephlawler
johndmckinnon,82116947,https://twitter.com/johndmckinnon
jessejholland,16439882,https://twitter.com/jessejholland
karendeyoung1,425998918,https://twitter.com/karendeyoung1
JDSalant,297053549,https://twitter.com/JDSalant
Eugene_Robinson,59031230,https://twitter.com/Eugene_Robinson
DCtechwire,331870521,https://twitter.com/DCtechwire
hookjan,24484939,https://twitter.com/hookjan
emilyrs,12926172,https://twitter.com/emilyrs
ElizaRules,23768237,https://twitter.com/ElizaRules
GEDFIELDS,301077237,https://twitter.com/GEDFIELDS
GregStohr,342226913,https://twitter.com/GregStohr
djusatoday,27438376,https://twitter.com/djusatoday
DavidMDrucker,104299137,https://twitter.com/DavidMDrucker
gregorykorte,13804112,https://twitter.com/gregorykorte
GeorgeCahlink,29077741,https://twitter.com/GeorgeCahlink
haik_gugarats,119179453,https://twitter.com/haik_gugarats
Energyreporter,19311787,https://twitter.com/Energyreporter
greggiroux,123738314,https://twitter.com/greggiroux
ericgeller,3817401,https://twitter.com/ericgeller
defdailyed,36089557,https://twitter.com/defdailyed
dshesgreen,316645569,https://twitter.com/dshesgreen
HMongilio,1113320360,https://twitter.com/HMongilio
elvina_nawaguna,34435477,https://twitter.com/elvina_nawaguna
toddgillman,88750092,https://twitter.com/toddgillman
GoldsteinDavidJ,117434676,https://twitter.com/GoldsteinDavidJ
felschwartz,112597035,https://twitter.com/felschwartz
GwenFlanders,39594598,https://twitter.com/GwenFlanders
elwasson,126401831,https://twitter.com/elwasson
DonnaCassataAP,614542142,https://twitter.com/DonnaCassataAP
fawnjohnson,15481070,https://twitter.com/fawnjohnson
DMorganReuters,148450829,https://twitter.com/DMorganReuters
GinaChon,51422987,https://twitter.com/GinaChon
evanhalper,41764193,https://twitter.com/evanhalper
HouseInSession,45604374,https://twitter.com/HouseInSession
ericawerner,33653195,https://twitter.com/ericawerner
davidjoachim,36510873,https://twitter.com/davidjoachim
emilycadei,18683964,https://twitter.com/emilycadei
GDecamme,114580428,https://twitter.com/GDecamme
DoubleTGolle,1328120858,https://twitter.com/DoubleTGolle
timphelpsLAT,870285050,https://twitter.com/timphelpsLAT
EricMorath,382232114,https://twitter.com/EricMorath
GlobeRowland,65349332,https://twitter.com/GlobeRowland
dcbigjohn,222622640,https://twitter.com/dcbigjohn
HotakainenRob,587725632,https://twitter.com/HotakainenRob
gssullivan,105593442,https://twitter.com/gssullivan
dmontyjr,66460911,https://twitter.com/dmontyjr
davidjenders,258917371,https://twitter.com/davidjenders
EvanMcS,20281013,https://twitter.com/EvanMcS
EDexheimer,21124351,https://twitter.com/EDexheimer
edmundsanders,54606467,https://twitter.com/edmundsanders
dberrygannett,239974061,https://twitter.com/dberrygannett
DoinaChiacu,135221641,https://twitter.com/DoinaChiacu
ecotsao,77906356,https://twitter.com/ecotsao
fran_chambers,22451908,https://twitter.com/fran_chambers
etuckerAP,145313067,https://twitter.com/etuckerAP
dsherfinski,15281779,https://twitter.com/dsherfinski
dmartosko,38497702,https://twitter.com/dmartosko
holland015,119513399,https://twitter.com/holland015
davidthornhill,28360658,https://twitter.com/davidthornhill
FlahertyMW,1609228604,https://twitter.com/FlahertyMW
DavidLauter,322658287,https://twitter.com/DavidLauter
erin_rq,378660358,https://twitter.com/erin_rq
herszenhorn,61879600,https://twitter.com/herszenhorn
DionNissenbaum,100860790,https://twitter.com/DionNissenbaum
ElissaNadworny,24716521,https://twitter.com/ElissaNadworny
DiazChron,80890381,https://twitter.com/DiazChron
georgecondon,14245722,https://twitter.com/georgecondon
GailDeGeorge,419043943,https://twitter.com/GailDeGeorge
davidmillikin,7957852,https://twitter.com/davidmillikin
hopeyen1,200709323,https://twitter.com/hopeyen1
ganjansen,161768953,https://twitter.com/ganjansen
dvergano,58489734,https://twitter.com/dvergano
dclefkow,14882811,https://twitter.com/dclefkow
dsupervilleap,122735017,https://twitter.com/dsupervilleap
chiparus,21408712,https://twitter.com/chiparus
andysullivan,15891770,https://twitter.com/andysullivan
chrispknight,39254779,https://twitter.com/chrispknight
APBenNuckols,67325576,https://twitter.com/APBenNuckols
ChrisRugaber,225163993,https://twitter.com/ChrisRugaber
BumillerNYT,147666113,https://twitter.com/BumillerNYT
carolynlochhead,138510294,https://twitter.com/carolynlochhead
cstrohm,15947333,https://twitter.com/cstrohm
AnnaYukha,347488958,https://twitter.com/AnnaYukha
BennettJohnT,45828171,https://twitter.com/BennettJohnT
